Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
1045),2017/01/11,21:00:00,,,,,8.161M,,,,,0.003M,,
1046),2017/01/11,21:15:00,,,,,8.606M,,,,,0.027M,,
1047),2017/01/11,21:30:00,,,,,8.946M,,,,,0.003M,,
1048),2017/01/11,21:45:00,,,,,9.258M,,,,,0.018M,,
1049),2017/01/11,22:00:00,,,,,9.491M,,,,,0.032M,,
1050),2017/01/11,22:15:00,,,,,9.643M,,,,,0.051M,,
1051),2017/01/11,22:30:00,,,,,9.712M,,,,,0.077M,,
1052),2017/01/11,22:45:00,,,,,9.661M,,,,,0.075M,,
1053),2017/01/11,23:00:00,,,,,9.483M,,,,,0.034M,,
1054),2017/01/11,23:15:00,,,,,9.283M,,,,,0.049M,,
1055),2017/01/11,23:30:00,,,,,8.981M,,,,,0.030M,,
1056),2017/01/11,23:45:00,,,,,8.622M,,,,,0.010M,,
1057),2017/01/12,00:00:00,,,,,8.214M,,,,-0.016M,,,
1058),2017/01/12,00:15:00,,,,,7.763M,,,,-0.052M,,,
1059),2017/01/12,00:30:00,,,,,7.310M,,,,-0.065M,,,
1060),2017/01/12,00:45:00,,,,,6.850M,,,,-0.066M,,,
1061),2017/01/12,01:00:00,,,,,6.376M,,,,-0.069M,,,
1062),2017/01/12,01:15:00,,,,,5.931M,,,,-0.034M,,,
1063),2017/01/12,01:30:00,,,,,5.444M,,,,-0.036M,,,
1064),2017/01/12,01:45:00,,,,,5.002M,,,,,0.008M,,
1065),2017/01/12,02:00:00,,,,,4.554M,,,,,0.042M,,
1066),2017/01/12,02:15:00,,,,,4.151M,,,,,0.112M,,
1067),2017/01/12,02:30:00,,,,,3.770M,,,,,0.185M,,
1068),2017/01/12,02:45:00,,,,,3.375M,,,,,0.216M,,
1069),2017/01/12,03:00:00,,,,,3.009M,,,,,0.237M,,
1070),2017/01/12,03:15:00,,,,,2.667M,,,,,0.237M,,
1071),2017/01/12,03:30:00,,,,,2.311M,,,,,0.173M,,
1072),2017/01/12,03:45:00,,,,,2.058M,,,,,0.162M,,
1073),2017/01/12,04:00:00,,,,,1.899M,,,,,0.200M,,
1074),2017/01/12,04:15:00,,,,,1.741M,,,,,0.199M,,
1075),2017/01/12,04:30:00,,,,,1.635M,,,,,0.216M,,
1076),2017/01/12,04:45:00,,,,,1.539M,,,,,0.213M,,
1077),2017/01/12,05:00:00,,,,,1.456M,,,,,0.188M,,
1078),2017/01/12,05:15:00,,,,,1.433M,,,,,0.183M,,
1079),2017/01/12,05:30:00,,,,,1.487M,,,,,0.201M,,
1080),2017/01/12,05:45:00,,,,,1.573M,,,,,0.188M,,
1081),2017/01/12,06:00:00,,,,,1.718M,,,,,0.160M,,
1082),2017/01/12,06:15:00,,,,,1.934M,,,,,0.123M,,
1083),2017/01/12,06:30:00,,,,,2.241M,,,,,0.098M,,
1084),2017/01/12,06:45:00,,,,,2.651M,,,,,0.102M,,
1085),2017/01/12,07:00:00,,,,,3.112M,,,,,0.092M,,
1086),2017/01/12,07:15:00,,,,,3.627M,,,,,0.083M,,
1087),2017/01/12,07:30:00,,,,,4.187M,,,,,0.081M,,
1088),2017/01/12,07:45:00,,,,,4.785M,,,,,0.092M,,
1089),2017/01/12,08:00:00,,,,,5.397M,,,,,0.107M,,
1090),2017/01/12,08:15:00,,,,,5.982M,,,,,0.096M,,
1091),2017/01/12,08:30:00,,,,,6.595M,,,,,0.127M,,
1092),2017/01/12,08:45:00,,,,,7.168M,,,,,0.139M,,
1093),2017/01/12,09:00:00,,,,,7.749M,,,,,0.190M,,
1094),2017/01/12,09:15:00,,,,,8.236M,,,,,0.182M,,
1095),2017/01/12,09:30:00,,,,,8.695M,,,,,0.189M,,
1096),2017/01/12,09:45:00,,,,,9.057M,,,,,0.150M,,
1097),2017/01/12,10:00:00,,,,,9.380M,,,,,0.133M,,
1098),2017/01/12,10:15:00,,,,,9.614M,,,,,0.098M,,
1099),2017/01/12,10:30:00,,,,,9.788M,,,,,0.083M,,
1100),2017/01/12,10:45:00,,,,,9.917M,,,,,0.113M,,
1101),2017/01/12,11:00:00,,,,,9.917M,,,,,0.106M,,
1102),2017/01/12,11:15:00,,,,,9.816M,,,,,0.091M,,
1103),2017/01/12,11:30:00,,,,,9.652M,,,,,0.097M,,
1104),2017/01/12,11:45:00,,,,,9.403M,,,,,0.095M,,
1105),2017/01/12,12:00:00,,,,,9.083M,,,,,0.086M,,
1106),2017/01/12,12:15:00,,,,,8.728M,,,,,0.093M,,
1107),2017/01/12,12:30:00,,,,,8.305M,,,,,0.072M,,
1108),2017/01/12,12:45:00,,,,,7.851M,,,,,0.051M,,
1109),2017/01/12,13:00:00,,,,,7.400M,,,,,0.055M,,
1110),2017/01/12,13:15:00,,,,,6.932M,,,,,0.058M,,
1111),2017/01/12,13:30:00,,,,,6.480M,,,,,0.090M,,
1112),2017/01/12,13:45:00,,,,,5.996M,,,,,0.099M,,
1113),2017/01/12,14:00:00,,,,,5.508M,,,,,0.109M,,
1114),2017/01/12,14:15:00,,,,,5.031M,,,,,0.133M,,
1115),2017/01/12,14:30:00,,,,,4.540M,,,,,0.138M,,
1116),2017/01/12,14:45:00,,,,,4.052M,,,,,0.134M,,
1117),2017/01/12,15:00:00,,,,,3.596M,,,,,0.141M,,
1118),2017/01/12,15:15:00,,,,,3.181M,,,,,0.156M,,
1119),2017/01/12,15:30:00,,,,,2.793M,,,,,0.157M,,
1120),2017/01/12,15:45:00,,,,,2.384M,,,,,0.088M,,
1121),2017/01/12,16:00:00,,,,,2.021M,,,,,0.016M,,
1122),2017/01/12,16:15:00,,,,,1.827M,,,,,0.067M,,
1123),2017/01/12,16:30:00,,,,,1.689M,,,,,0.133M,,
1124),2017/01/12,16:45:00,,,,,1.509M,,,,,0.124M,,
1125),2017/01/12,17:00:00,,,,,1.350M,,,,,0.107M,,
1126),2017/01/12,17:15:00,,,,,1.292M,,,,,0.162M,,
1127),2017/01/12,17:30:00,,,,,1.263M,,,,,0.212M,,
1128),2017/01/12,17:45:00,,,,,1.222M,,,,,0.203M,,
1129),2017/01/12,18:00:00,,,,,1.221M,,,,,0.176M,,
1130),2017/01/12,18:15:00,,,,,1.310M,,,,,0.167M,,
1131),2017/01/12,18:30:00,,,,,1.496M,,,,,0.174M,,
1132),2017/01/12,18:45:00,,,,,1.736M,,,,,0.150M,,
1133),2017/01/12,19:00:00,,,,,2.044M,,,,,0.110M,,
1134),2017/01/12,19:15:00,,,,,2.439M,,,,,0.079M,,
1135),2017/01/12,19:30:00,,,,,2.898M,,,,,0.044M,,
1136),2017/01/12,19:45:00,,,,,3.421M,,,,,0.018M,,
1137),2017/01/12,20:00:00,,,,,3.975M,,,,-0.017M,,,
1138),2017/01/12,20:15:00,,,,,4.603M,,,,-0.003M,,,
1139),2017/01/12,20:30:00,,,,,5.255M,,,,,0.024M,,
1140),2017/01/12,20:45:00,,,,,5.882M,,,,,0.029M,,
1141),2017/01/12,21:00:00,,,,,6.489M,,,,,0.028M,,
1142),2017/01/12,21:15:00,,,,,7.071M,,,,,0.024M,,
1143),2017/01/12,21:30:00,,,,,7.639M,,,,,0.038M,,
1144),2017/01/12,21:45:00,,,,,8.124M,,,,,0.007M,,
1145),2017/01/12,22:00:00,,,,,8.556M,,,,-0.031M,,,
1146),2017/01/12,22:15:00,,,,,8.962M,,,,-0.038M,,,
1147),2017/01/12,22:30:00,,,,,9.247M,,,,-0.098M,,,
1148),2017/01/12,22:45:00,,,,,9.514M,,,,-0.096M,,,
1149),2017/01/12,23:00:00,,,,,9.699M,,,,-0.085M,,,
1150),2017/01/12,23:15:00,,,,,9.780M,,,,-0.082M,,,
1151),2017/01/12,23:30:00,,,,,9.766M,,,,-0.074M,,,
1152),2017/01/12,23:45:00,,,,,9.643M,,,,-0.079M,,,
1153),2017/01/13,00:00:00,,,,,9.431M,,,,-0.085M,,,
1154),2017/01/13,00:15:00,,,,,9.130M,,,,-0.104M,,,
1155),2017/01/13,00:30:00,,,,,8.768M,,,,-0.121M,,,
1156),2017/01/13,00:45:00,,,,,8.357M,,,,-0.138M,,,
1157),2017/01/13,01:00:00,,,,,7.897M,,,,-0.166M,,,
1158),2017/01/13,01:15:00,,,,,7.406M,,,,-0.197M,,,
1159),2017/01/13,01:30:00,,,,,6.914M,,,,-0.210M,,,
1160),2017/01/13,01:45:00,,,,,6.418M,,,,-0.212M,,,
1161),2017/01/13,02:00:00,,,,,5.925M,,,,-0.202M,,,
1162),2017/01/13,02:15:00,,,,,5.421M,,,,-0.197M,,,
1163),2017/01/13,02:30:00,,,,,4.928M,,,,-0.177M,,,
1164),2017/01/13,02:45:00,,,,,4.439M,,,,-0.155M,,,
1165),2017/01/13,03:00:00,,,,,4.012M,,,,-0.081M,,,
1166),2017/01/13,03:15:00,,,,,3.622M,,,,,0.011M,,
1167),2017/01/13,03:30:00,,,,,3.145M,,,,-0.014M,,,
1168),2017/01/13,03:45:00,,,,,2.740M,,,,-0.007M,,,
1169),2017/01/13,04:00:00,,,,,2.317M,,,,-0.069M,,,
1170),2017/01/13,04:15:00,,,,,2.030M,,,,-0.048M,,,
1171),2017/01/13,04:30:00,,,,,1.943M,,,,,0.119M,,
1172),2017/01/13,04:45:00,,,,,1.848M,,,,,0.232M,,
1173),2017/01/13,05:00:00,,,,,1.657M,,,,,0.209M,,
1174),2017/01/13,05:15:00,,,,,1.474M,,,,,0.161M,,
1175),2017/01/13,05:30:00,,,,,1.406M,,,,,0.198M,,
1176),2017/01/13,05:45:00,,,,,1.356M,,,,,0.220M,,
1177),2017/01/13,06:00:00,,,,,1.326M,,,,,0.220M,,
1178),2017/01/13,06:15:00,,,,,1.286M,,,,,0.158M,,
1179),2017/01/13,06:30:00,,,,,1.361M,,,,,0.144M,,
1180),2017/01/13,06:45:00,,,,,1.530M,,,,,0.148M,,
1181),2017/01/13,07:00:00,,,,,1.698M,,,,,0.068M,,
1182),2017/01/13,07:15:00,,,,,1.930M,,,,-0.032M,,,
1183),2017/01/13,07:30:00,,,,,2.293M,,,,-0.081M,,,
1184),2017/01/13,07:45:00,,,,,2.745M,,,,-0.111M,,,
1185),2017/01/13,08:00:00,,,,,3.239M,,,,-0.158M,,,
1186),2017/01/13,08:15:00,,,,,3.749M,,,,-0.233M,,,
1187),2017/01/13,08:30:00,,,,,4.341M,,,,-0.254M,,,
1188),2017/01/13,08:45:00,,,,,4.942M,,,,-0.280M,,,
1189),2017/01/13,09:00:00,,,,,5.532M,,,,-0.315M,,,
1190),2017/01/13,09:15:00,,,,,6.172M,,,,-0.287M,,,
1191),2017/01/13,09:30:00,,,,,6.790M,,,,-0.257M,,,
1192),2017/01/13,09:45:00,,,,,7.366M,,,,-0.240M,,,
1193),2017/01/13,10:00:00,,,,,7.903M,,,,-0.224M,,,
1194),2017/01/13,10:15:00,,,,,8.359M,,,,-0.247M,,,
1195),2017/01/13,10:30:00,,,,,8.773M,,,,-0.260M,,,
1196),2017/01/13,10:45:00,,,,,9.072M,,,,-0.327M,,,
1197),2017/01/13,11:00:00,,,,,9.352M,,,,-0.340M,,,
1198),2017/01/13,11:15:00,,,,,9.581M,,,,-0.321M,,,
1199),2017/01/13,11:30:00,,,,,9.689M,,,,-0.331M,,,
1200),2017/01/13,11:45:00,,,,,9.744M,,,,-0.296M,,,
1201),2017/01/13,12:00:00,,,,,9.638M,,,,-0.324M,,,
1202),2017/01/13,12:15:00,,,,,9.456M,,,,-0.337M,,,
1203),2017/01/13,12:30:00,,,,,9.222M,,,,-0.321M,,,
1204),2017/01/13,12:45:00,,,,,8.894M,,,,-0.329M,,,
1205),2017/01/13,13:00:00,,,,,8.509M,,,,-0.338M,,,
1206),2017/01/13,13:15:00,,,,,8.083M,,,,-0.346M,,,
1207),2017/01/13,13:30:00,,,,,7.604M,,,,-0.374M,,,
1208),2017/01/13,13:45:00,,,,,7.116M,,,,-0.388M,,,
1209),2017/01/13,14:00:00,,,,,6.635M,,,,-0.379M,,,
1210),2017/01/13,14:15:00,,,,,6.152M,,,,-0.359M,,,
1211),2017/01/13,14:30:00,,,,,5.655M,,,,-0.345M,,,
1212),2017/01/13,14:45:00,,,,,5.145M,,,,-0.338M,,,
1213),2017/01/13,15:00:00,,,,,4.650M,,,,-0.314M,,,
1214),2017/01/13,15:15:00,,,,,4.150M,,,,-0.299M,,,
1215),2017/01/13,15:30:00,,,,,3.699M,,,,-0.247M,,,
1216),2017/01/13,15:45:00,,,,,3.242M,,,,-0.223M,,,
1217),2017/01/13,16:00:00,,,,,2.826M,,,,-0.192M,,,
1218),2017/01/13,16:15:00,,,,,2.406M,,,,-0.209M,,,
1219),2017/01/13,16:30:00,,,,,2.008M,,,,-0.253M,,,
1220),2017/01/13,16:45:00,,,,,1.723M,,,,-0.235M,,,
1221),2017/01/13,17:00:00,,,,,1.498M,,,,-0.203M,,,
1222),2017/01/13,17:15:00,,,,,1.286M,,,,-0.197M,,,
1223),2017/01/13,17:30:00,,,,,1.073M,,,,-0.224M,,,
1224),2017/01/13,17:45:00,,,,,0.884M,,,,-0.254M,,,
1225),2017/01/13,18:00:00,,,,,0.762M,,,,-0.244M,,,
1226),2017/01/13,18:15:00,,,,,0.671M,,,,-0.238M,,,
1227),2017/01/13,18:30:00,,,,,0.591M,,,,-0.267M,,,
1228),2017/01/13,18:45:00,,,,,0.579M,,,,-0.287M,,,
1229),2017/01/13,19:00:00,,,,,0.655M,,,,-0.293M,,,
1230),2017/01/13,19:15:00,,,,,0.811M,,,,-0.302M,,,
1231),2017/01/13,19:30:00,,,,,1.072M,,,,-0.294M,,,
1232),2017/01/13,19:45:00,,,,,1.372M,,,,-0.335M,,,
1233),2017/01/13,20:00:00,,,,,1.758M,,,,-0.373M,,,
1234),2017/01/13,20:15:00,,,,,2.204M,,,,-0.425M,,,
1235),2017/01/13,20:30:00,,,,,2.693M,,,,-0.494M,,,
1236),2017/01/13,20:45:00,,,,,3.256M,,,,-0.534M,,,
1237),2017/01/13,21:00:00,,,,,3.905M,,,,-0.517M,,,
1238),2017/01/13,21:15:00,,,,,4.573M,,,,-0.495M,,,
1239),2017/01/13,21:30:00,,,,,5.252M,,,,-0.460M,,,
1240),2017/01/13,21:45:00,,,,,5.948M,,,,-0.395M,,,
1241),2017/01/13,22:00:00,,,,,6.569M,,,,-0.381M,,,
1242),2017/01/13,22:15:00,,,,,7.200M,,,,-0.327M,,,
1243),2017/01/13,22:30:00,,,,,7.793M,,,,-0.271M,,,
1244),2017/01/13,22:45:00,,,,,8.290M,,,,-0.265M,,,
1245),2017/01/13,23:00:00,,,,,8.705M,,,,-0.284M,,,
1246),2017/01/13,23:15:00,,,,,9.045M,,,,-0.309M,,,
1247),2017/01/13,23:30:00,,,,,9.346M,,,,-0.292M,,,
1248),2017/01/13,23:45:00,,,,,9.551M,,,,-0.278M,,,
1249),2017/01/14,00:00:00,,,,,9.667M,,,,-0.254M,,,
1250),2017/01/14,00:15:00,,,,,9.696M,,,,-0.213M,,,
1251),2017/01/14,00:30:00,,,,,9.629M,,,,-0.170M,,,
1252),2017/01/14,00:45:00,,,,,9.437M,,,,-0.160M,,,
1253),2017/01/14,01:00:00,,,,,9.180M,,,,-0.135M,,,
1254),2017/01/14,01:15:00,,,,,8.841M,,,,-0.126M,,,
1255),2017/01/14,01:30:00,,,,,8.452M,,,,-0.116M,,,
1256),2017/01/14,01:45:00,,,,,8.010M,,,,-0.119M,,,
1257),2017/01/14,02:00:00,,,,,7.518M,,,,-0.143M,,,
1258),2017/01/14,02:15:00,,,,,7.036M,,,,-0.138M,,,
1259),2017/01/14,02:30:00,,,,,6.551M,,,,-0.122M,,,
1260),2017/01/14,02:45:00,,,,,6.045M,,,,-0.118M,,,
1261),2017/01/14,03:00:00,,,,,5.550M,,,,-0.096M,,,
1262),2017/01/14,03:15:00,,,,,5.005M,,,,-0.122M,,,
1263),2017/01/14,03:30:00,,,,,4.495M,,,,-0.115M,,,
1264),2017/01/14,03:45:00,,,,,4.027M,,,,-0.075M,,,
1265),2017/01/14,04:00:00,,,,,3.543M,,,,-0.072M,,,
1266),2017/01/14,04:15:00,,,,,3.105M,,,,-0.055M,,,
1267),2017/01/14,04:30:00,,,,,2.687M,,,,-0.060M,,,
1268),2017/01/14,04:45:00,,,,,2.301M,,,,-0.084M,,,
1269),2017/01/14,05:00:00,,,,,1.991M,,,,-0.087M,,,
1270),2017/01/14,05:15:00,,,,,1.721M,,,,-0.103M,,,
1271),2017/01/14,05:30:00,,,,,1.473M,,,,-0.143M,,,
1272),2017/01/14,05:45:00,,,,,1.293M,,,,-0.154M,,,
1273),2017/01/14,06:00:00,,,,,1.153M,,,,-0.156M,,,
1274),2017/01/14,06:15:00,,,,,1.031M,,,,-0.171M,,,
1275),2017/01/14,06:30:00,,,,,1.009M,,,,-0.120M,,,
1276),2017/01/14,06:45:00,,,,,1.024M,,,,-0.073M,,,
1277),2017/01/14,07:00:00,,,,,1.037M,,,,-0.082M,,,
1278),2017/01/14,07:15:00,,,,,1.142M,,,,-0.065M,,,
1279),2017/01/14,07:30:00,,,,,1.327M,,,,-0.045M,,,
1280),2017/01/14,07:45:00,,,,,1.553M,,,,-0.066M,,,
1281),2017/01/14,08:00:00,,,,,1.871M,,,,-0.080M,,,
1282),2017/01/14,08:15:00,,,,,2.270M,,,,-0.092M,,,
1283),2017/01/14,08:30:00,,,,,2.752M,,,,-0.094M,,,
1284),2017/01/14,08:45:00,,,,,3.279M,,,,-0.111M,,,
1285),2017/01/14,09:00:00,,,,,3.857M,,,,-0.122M,,,
1286),2017/01/14,09:15:00,,,,,4.504M,,,,-0.095M,,,
1287),2017/01/14,09:30:00,,,,,5.169M,,,,-0.064M,,,
1288),2017/01/14,09:45:00,,,,,5.859M,,,,-0.007M,,,
1289),2017/01/14,10:00:00,,,,,6.492M,,,,,0.008M,,
1290),2017/01/14,10:15:00,,,,,7.111M,,,,,0.032M,,
1291),2017/01/14,10:30:00,,,,,7.705M,,,,,0.063M,,
1292),2017/01/14,10:45:00,,,,,8.239M,,,,,0.071M,,
1293),2017/01/14,11:00:00,,,,,8.689M,,,,,0.040M,,
1294),2017/01/14,11:15:00,,,,,9.077M,,,,-0.001M,,,
1295),2017/01/14,11:30:00,,,,,9.404M,,,,-0.041M,,,
1296),2017/01/14,11:45:00,,,,,9.678M,,,,-0.061M,,,
1297),2017/01/14,12:00:00,,,,,9.869M,,,,-0.080M,,,
1298),2017/01/14,12:15:00,,,,,9.973M,,,,-0.092M,,,
1299),2017/01/14,12:30:00,,,,,9.974M,,,,-0.109M,,,
1300),2017/01/14,12:45:00,,,,,9.841M,,,,-0.163M,,,
1301),2017/01/14,13:00:00,,,,,9.650M,,,,-0.182M,,,
1302),2017/01/14,13:15:00,,,,,9.375M,,,,-0.204M,,,
1303),2017/01/14,13:30:00,,,,,9.032M,,,,-0.223M,,,
1304),2017/01/14,13:45:00,,,,,8.636M,,,,-0.239M,,,
1305),2017/01/14,14:00:00,,,,,8.189M,,,,-0.262M,,,
1306),2017/01/14,14:15:00,,,,,7.718M,,,,-0.278M,,,
1307),2017/01/14,14:30:00,,,,,7.236M,,,,-0.282M,,,
1308),2017/01/14,14:45:00,,,,,6.745M,,,,-0.280M,,,
1309),2017/01/14,15:00:00,,,,,6.257M,,,,-0.264M,,,
1310),2017/01/14,15:15:00,,,,,5.744M,,,,-0.266M,,,
1311),2017/01/14,15:30:00,,,,,5.224M,,,,-0.270M,,,
1312),2017/01/14,15:45:00,,,,,4.702M,,,,-0.275M,,,
1313),2017/01/14,16:00:00,,,,,4.199M,,,,-0.266M,,,
1314),2017/01/14,16:15:00,,,,,3.722M,,,,-0.243M,,,
1315),2017/01/14,16:30:00,,,,,3.268M,,,,-0.222M,,,
1316),2017/01/14,16:45:00,,,,,2.823M,,,,-0.225M,,,
1317),2017/01/14,17:00:00,,,,,2.388M,,,,-0.262M,,,
1318),2017/01/14,17:15:00,,,,,1.998M,,,,-0.302M,,,
1319),2017/01/14,17:30:00,,,,,1.703M,,,,-0.296M,,,
1320),2017/01/14,17:45:00,,,,,1.485M,,,,-0.256M,,,
1321),2017/01/14,18:00:00,,,,,1.270M,,,,-0.249M,,,
1322),2017/01/14,18:15:00,,,,,1.050M,,,,-0.277M,,,
1323),2017/01/14,18:30:00,,,,,0.890M,,,,-0.271M,,,
1324),2017/01/14,18:45:00,,,,,0.785M,,,,-0.238M,,,
1325),2017/01/14,19:00:00,,,,,0.707M,,,,-0.213M,,,
1326),2017/01/14,19:15:00,,,,,0.660M,,,,-0.204M,,,
1327),2017/01/14,19:30:00,,,,,0.670M,,,,-0.198M,,,
1328),2017/01/14,19:45:00,,,,,0.746M,,,,-0.199M,,,
1329),2017/01/14,20:00:00,,,,,0.898M,,,,-0.206M,,,
1330),2017/01/14,20:15:00,,,,,1.141M,,,,-0.208M,,,
1331),2017/01/14,20:30:00,,,,,1.472M,,,,-0.210M,,,
1332),2017/01/14,20:45:00,,,,,1.900M,,,,-0.198M,,,
1333),2017/01/14,21:00:00,,,,,2.358M,,,,-0.230M,,,
1334),2017/01/14,21:15:00,,,,,2.845M,,,,-0.294M,,,
1335),2017/01/14,21:30:00,,,,,3.424M,,,,-0.313M,,,
1336),2017/01/14,21:45:00,,,,,4.041M,,,,-0.324M,,,
1337),2017/01/14,22:00:00,,,,,4.729M,,,,-0.279M,,,
1338),2017/01/14,22:15:00,,,,,5.400M,,,,-0.250M,,,
1339),2017/01/14,22:30:00,,,,,6.057M,,,,-0.222M,,,
1340),2017/01/14,22:45:00,,,,,6.683M,,,,-0.201M,,,
1341),2017/01/14,23:00:00,,,,,7.275M,,,,-0.182M,,,
1342),2017/01/14,23:15:00,,,,,7.845M,,,,-0.145M,,,
1343),2017/01/14,23:30:00,,,,,8.302M,,,,-0.174M,,,
1344),2017/01/14,23:45:00,,,,,8.723M,,,,-0.181M,,,
1345),2017/01/15,00:00:00,,,,,9.043M,,,,-0.218M,,,
1346),2017/01/15,00:15:00,,,,,9.309M,,,,-0.229M,,,
1347),2017/01/15,00:30:00,,,,,9.499M,,,,-0.223M,,,
1348),2017/01/15,00:45:00,,,,,9.598M,,,,-0.210M,,,
1349),2017/01/15,01:00:00,,,,,9.604M,,,,-0.189M,,,
1350),2017/01/15,01:15:00,,,,,9.521M,,,,-0.159M,,,
1351),2017/01/15,01:30:00,,,,,9.322M,,,,-0.156M,,,
1352),2017/01/15,01:45:00,,,,,9.056M,,,,-0.141M,,,
1353),2017/01/15,02:00:00,,,,,8.721M,,,,-0.131M,,,
1354),2017/01/15,02:15:00,,,,,8.324M,,,,-0.132M,,,
1355),2017/01/15,02:30:00,,,,,7.887M,,,,-0.134M,,,
1356),2017/01/15,02:45:00,,,,,7.419M,,,,-0.140M,,,
1357),2017/01/15,03:00:00,,,,,6.939M,,,,-0.140M,,,
1358),2017/01/15,03:15:00,,,,,6.443M,,,,-0.144M,,,
1359),2017/01/15,03:30:00,,,,,5.952M,,,,-0.134M,,,
1360),2017/01/15,03:45:00,,,,,5.463M,,,,-0.118M,,,
1361),2017/01/15,04:00:00,,,,,4.974M,,,,-0.101M,,,
1362),2017/01/15,04:15:00,,,,,4.483M,,,,-0.090M,,,
1363),2017/01/15,04:30:00,,,,,4.017M,,,,-0.066M,,,
1364),2017/01/15,04:45:00,,,,,3.579M,,,,-0.035M,,,
1365),2017/01/15,05:00:00,,,,,3.166M,,,,-0.012M,,,
1366),2017/01/15,05:15:00,,,,,2.756M,,,,-0.028M,,,
1367),2017/01/15,05:30:00,,,,,2.371M,,,,-0.070M,,,
1368),2017/01/15,05:45:00,,,,,2.042M,,,,-0.107M,,,
1369),2017/01/15,06:00:00,,,,,1.792M,,,,-0.115M,,,
1370),2017/01/15,06:15:00,,,,,1.610M,,,,-0.098M,,,
1371),2017/01/15,06:30:00,,,,,1.457M,,,,-0.089M,,,
1372),2017/01/15,06:45:00,,,,,1.325M,,,,-0.091M,,,
1373),2017/01/15,07:00:00,,,,,1.232M,,,,-0.084M,,,
1374),2017/01/15,07:15:00,,,,,1.202M,,,,-0.050M,,,
1375),2017/01/15,07:30:00,,,,,1.214M,,,,-0.016M,,,
1376),2017/01/15,07:45:00,,,,,1.267M,,,,,0.005M,,
1377),2017/01/15,08:00:00,,,,,1.373M,,,,,0.015M,,
1378),2017/01/15,08:15:00,,,,,1.545M,,,,,0.017M,,
1379),2017/01/15,08:30:00,,,,,1.791M,,,,,0.015M,,
1380),2017/01/15,08:45:00,,,,,2.120M,,,,,0.016M,,
1381),2017/01/15,09:00:00,,,,,2.499M,,,,-0.008M,,,
1382),2017/01/15,09:15:00,,,,,2.946M,,,,-0.034M,,,
1383),2017/01/15,09:30:00,,,,,3.469M,,,,-0.041M,,,
1384),2017/01/15,09:45:00,,,,,4.020M,,,,-0.065M,,,
1385),2017/01/15,10:00:00,,,,,4.619M,,,,-0.070M,,,
1386),2017/01/15,10:15:00,,,,,5.243M,,,,-0.063M,,,
1387),2017/01/15,10:30:00,,,,,5.873M,,,,-0.050M,,,
1388),2017/01/15,10:45:00,,,,,6.508M,,,,-0.017M,,,
1389),2017/01/15,11:00:00,,,,,7.094M,,,,-0.009M,,,
1390),2017/01/15,11:15:00,,,,,7.678M,,,,,0.029M,,
1391),2017/01/15,11:30:00,,,,,8.175M,,,,,0.018M,,
1392),2017/01/15,11:45:00,,,,,8.630M,,,,,0.011M,,
1393),2017/01/15,12:00:00,,,,,9.013M,,,,-0.015M,,,
1394),2017/01/15,12:15:00,,,,,9.325M,,,,-0.050M,,,
1395),2017/01/15,12:30:00,,,,,9.593M,,,,-0.055M,,,
1396),2017/01/15,12:45:00,,,,,9.785M,,,,-0.053M,,,
1397),2017/01/15,13:00:00,,,,,9.887M,,,,-0.050M,,,
1398),2017/01/15,13:15:00,,,,,9.898M,,,,-0.044M,,,
1399),2017/01/15,13:30:00,,,,,9.778M,,,,-0.075M,,,
1400),2017/01/15,13:45:00,,,,,9.582M,,,,-0.095M,,,
1401),2017/01/15,14:00:00,,,,,9.310M,,,,-0.112M,,,
1402),2017/01/15,14:15:00,,,,,8.964M,,,,-0.136M,,,
1403),2017/01/15,14:30:00,,,,,8.575M,,,,-0.149M,,,
1404),2017/01/15,14:45:00,,,,,8.134M,,,,-0.174M,,,
1405),2017/01/15,15:00:00,,,,,7.664M,,,,-0.198M,,,
1406),2017/01/15,15:15:00,,,,,7.188M,,,,-0.207M,,,
1407),2017/01/15,15:30:00,,,,,6.702M,,,,-0.213M,,,
1408),2017/01/15,15:45:00,,,,,6.214M,,,,-0.212M,,,
1409),2017/01/15,16:00:00,,,,,5.719M,,,,-0.213M,,,
1410),2017/01/15,16:15:00,,,,,5.215M,,,,-0.220M,,,
1411),2017/01/15,16:30:00,,,,,4.711M,,,,-0.229M,,,
1412),2017/01/15,16:45:00,,,,,4.217M,,,,-0.234M,,,
1413),2017/01/15,17:00:00,,,,,3.754M,,,,-0.223M,,,
1414),2017/01/15,17:15:00,,,,,3.320M,,,,-0.207M,,,
1415),2017/01/15,17:30:00,,,,,2.904M,,,,-0.207M,,,
1416),2017/01/15,17:45:00,,,,,2.494M,,,,-0.242M,,,
1417),2017/01/15,18:00:00,,,,,2.098M,,,,-0.307M,,,
1418),2017/01/15,18:15:00,,,,,1.791M,,,,-0.327M,,,
1419),2017/01/15,18:30:00,,,,,1.570M,,,,-0.300M,,,
1420),2017/01/15,18:45:00,,,,,1.374M,,,,-0.281M,,,
1421),2017/01/15,19:00:00,,,,,1.181M,,,,-0.288M,,,
1422),2017/01/15,19:15:00,,,,,1.025M,,,,-0.283M,,,
1423),2017/01/15,19:30:00,,,,,0.921M,,,,-0.256M,,,
