Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
2918),31/01/2024,09:15:00,,,,,2.560M,,,,,,,0.199M
2919),31/01/2024,09:30:00,,,,,2.731M,,,,,,,0.230M
2920),31/01/2024,09:45:00,,,,,2.893M,,,,,,,0.204M
2921),31/01/2024,10:00:00,,,,,3.144M,,,,,,,0.220M
2922),31/01/2024,10:15:00,,,,,3.452M,,,,,,,0.246M
2923),31/01/2024,10:30:00,,,,,3.796M,,,,,,,0.264M
2924),31/01/2024,10:45:00,,,,,4.178M,,,,,,,0.281M
2925),31/01/2024,11:00:00,,,,,4.643M,,,,,,,0.347M
2926),31/01/2024,11:15:00,,,,,5.100M,,,,,,,0.381M
2927),31/01/2024,11:30:00,,,,,5.563M,,,,,,,0.404M
2928),31/01/2024,11:45:00,,,,,5.996M,,,,,,,0.391M
2929),31/01/2024,12:00:00,,,,,6.414M,,,,,,,0.365M
2930),31/01/2024,12:15:00,,,,,6.852M,,,,,,,0.371M
2931),31/01/2024,12:30:00,,,,,7.302M,,,,,,,0.410M
2932),31/01/2024,12:45:00,,,,,7.712M,,,,,,,0.437M
2933),31/01/2024,13:00:00,,,,,8.073M,,,,,,,0.449M
2934),31/01/2024,13:15:00,,,,,8.432M,,,,,,,0.500M
2935),31/01/2024,13:30:00,,,,,8.740M,,,,,,,0.547M
2936),31/01/2024,13:45:00,,,,,8.944M,,,,,,,0.543M
2937),31/01/2024,14:00:00,,,,,9.114M,,,,,,,0.561M
2938),31/01/2024,14:15:00,,,,,9.218M,,,,,,,0.573M
2939),31/01/2024,14:30:00,,,,,9.259M,,,,,,,0.585M
2940),31/01/2024,14:45:00,,,,,9.228M,,,,,,,0.588M
2941),31/01/2024,15:00:00,,,,,9.122M,,,,,,,0.578M
2942),31/01/2024,15:15:00,,,,,8.971M,,,,,,,0.582M
2943),31/01/2024,15:30:00,,,,,8.764M,,,,,,,0.583M
2944),31/01/2024,15:45:00,,,,,8.521M,,,,,,,0.597M
2945),31/01/2024,16:00:00,,,,,8.236M,,,,,,,0.611M
2946),31/01/2024,16:15:00,,,,,7.917M,,,,,,,0.622M
2947),31/01/2024,16:30:00,,,,,7.565M,,,,,,,0.626M
2948),31/01/2024,16:45:00,,,,,7.200M,,,,,,,0.632M
2949),31/01/2024,17:00:00,,,,,6.845M,,,,,,,0.656M
2950),31/01/2024,17:15:00,,,,,6.462M,,,,,,,0.655M
2951),31/01/2024,17:30:00,,,,,6.114M,,,,,,,0.687M
2952),31/01/2024,17:45:00,,,,,5.738M,,,,,,,0.684M
2953),31/01/2024,18:00:00,,,,,5.367M,,,,,,,0.677M
2954),31/01/2024,18:15:00,,,,,4.891M,,,,,,,0.554M
2955),31/01/2024,18:30:00,,,,,4.450M,,,,,,,0.449M
2956),31/01/2024,18:45:00,,,,,4.095M,,,,,,,0.411M
2957),31/01/2024,19:00:00,,,,,3.723M,,,,,,,0.331M
2958),31/01/2024,19:15:00,,,,,3.432M,,,,,,,0.305M
2959),31/01/2024,19:30:00,,,,,3.202M,,,,,,,0.308M
2960),31/01/2024,19:45:00,,,,,3.040M,,,,,,,0.347M
2961),31/01/2024,20:00:00,,,,,2.929M,,,,,,,0.405M
2962),31/01/2024,20:15:00,,,,,2.819M,,,,,,,0.430M
2963),31/01/2024,20:30:00,,,,,2.721M,,,,,,,0.436M
2964),31/01/2024,20:45:00,,,,,2.605M,,,,,,,0.391M
2965),31/01/2024,21:00:00,,,,,2.498M,,,,,,,0.321M
2966),31/01/2024,21:15:00,,,,,2.422M,,,,,,,0.245M
2967),31/01/2024,21:30:00,,,,,2.396M,,,,,,,0.178M
2968),31/01/2024,21:45:00,,,,,2.399M,,,,,,,0.097M
2969),31/01/2024,22:00:00,,,,,2.475M,,,,,,,0.043M
2970),31/01/2024,22:15:00,,,,,2.600M,,,,,,-0.010M,
2971),31/01/2024,22:30:00,,,,,2.890M,,,,,,,0.054M
2972),31/01/2024,22:45:00,,,,,3.205M,,,,,,,0.097M
2973),31/01/2024,23:00:00,,,,,3.558M,,,,,,,0.134M
2974),31/01/2024,23:15:00,,,,,3.911M,,,,,,,0.134M
2975),31/01/2024,23:30:00,,,,,4.329M,,,,,,,0.166M
2976),31/01/2024,23:45:00,,,,,4.773M,,,,,,,0.201M
2977),01/02/2024,00:00:00,,,,,5.188M,,,,,,,0.192M
2978),01/02/2024,00:15:00,,,,,5.596M,,,,,,,0.170M
2979),01/02/2024,00:30:00,,,,,5.995M,,,,,,,0.144M
2980),01/02/2024,00:45:00,,,,,6.365M,,,,,,,0.101M
2981),01/02/2024,01:00:00,,,,,6.727M,,,,,,,0.072M
2982),01/02/2024,01:15:00,,,,,7.079M,,,,,,,0.062M
2983),01/02/2024,01:30:00,,,,,7.397M,,,,,,,0.055M
2984),01/02/2024,01:45:00,,,,,7.665M,,,,,,,0.041M
2985),01/02/2024,02:00:00,,,,,7.877M,,,,,,,0.020M
2986),01/02/2024,02:15:00,,,,,8.025M,,,,,,-0.009M,
2987),01/02/2024,02:30:00,,,,,8.124M,,,,,,-0.028M,
2988),01/02/2024,02:45:00,,,,,8.160M,,,,,,-0.048M,
2989),01/02/2024,03:00:00,,,,,8.140M,,,,,,-0.063M,
2990),01/02/2024,03:15:00,,,,,8.057M,,,,,,-0.079M,
2991),01/02/2024,03:30:00,,,,,7.919M,,,,,,-0.092M,
2992),01/02/2024,03:45:00,,,,,7.721M,,,,,,-0.111M,
2993),01/02/2024,04:00:00,,,,,7.470M,,,,,,-0.135M,
2994),01/02/2024,04:15:00,,,,,7.193M,,,,,,-0.143M,
2995),01/02/2024,04:30:00,,,,,6.876M,,,,,,-0.158M,
2996),01/02/2024,04:45:00,,,,,6.523M,,,,,,-0.183M,
2997),01/02/2024,05:00:00,,,,,6.148M,,,,,,-0.213M,
2998),01/02/2024,05:15:00,,,,,5.779M,,,,,,-0.228M,
2999),01/02/2024,05:30:00,,,,,5.400M,,,,,,-0.251M,
3000),01/02/2024,05:45:00,,,,,5.038M,,,,,,-0.260M,
3001),01/02/2024,06:00:00,,,,,4.678M,,,,,,-0.273M,
3002),01/02/2024,06:15:00,,,,,4.336M,,,,,,-0.279M,
3003),01/02/2024,06:30:00,,,,,4.000M,,,,,,-0.291M,
3004),01/02/2024,06:45:00,,,,,3.682M,,,,,,-0.302M,
3005),01/02/2024,07:00:00,,,,,3.397M,,,,,,-0.300M,
3006),01/02/2024,07:15:00,,,,,3.141M,,,,,,-0.294M,
3007),01/02/2024,07:30:00,,,,,2.913M,,,,,,-0.287M,
3008),01/02/2024,07:45:00,,,,,2.706M,,,,,,-0.290M,
3009),01/02/2024,08:00:00,,,,,2.533M,,,,,,-0.292M,
3010),01/02/2024,08:15:00,,,,,2.408M,,,,,,-0.280M,
3011),01/02/2024,08:30:00,,,,,2.311M,,,,,,-0.274M,
3012),01/02/2024,08:45:00,,,,,2.246M,,,,,,-0.269M,
3013),01/02/2024,09:00:00,,,,,2.239M,,,,,,-0.240M,
3014),01/02/2024,09:15:00,,,,,2.259M,,,,,,-0.220M,
3015),01/02/2024,09:30:00,,,,,2.308M,,,,,,-0.207M,
3016),01/02/2024,09:45:00,,,,,2.408M,,,,,,-0.183M,
3017),01/02/2024,10:00:00,,,,,2.517M,,,,,,-0.191M,
3018),01/02/2024,10:15:00,,,,,2.696M,,,,,,-0.172M,
3019),01/02/2024,10:30:00,,,,,2.908M,,,,,,-0.163M,
3020),01/02/2024,10:45:00,,,,,3.177M,,,,,,-0.140M,
3021),01/02/2024,11:00:00,,,,,3.490M,,,,,,-0.111M,
3022),01/02/2024,11:15:00,,,,,3.850M,,,,,,-0.072M,
3023),01/02/2024,11:30:00,,,,,4.235M,,,,,,-0.039M,
3024),01/02/2024,11:45:00,,,,,4.628M,,,,,,-0.023M,
3025),01/02/2024,12:00:00,,,,,5.034M,,,,,,-0.011M,
3026),01/02/2024,12:15:00,,,,,5.433M,,,,,,-0.016M,
3027),01/02/2024,12:30:00,,,,,5.840M,,,,,,-0.013M,
3028),01/02/2024,12:45:00,,,,,6.242M,,,,,,-0.008M,
3029),01/02/2024,13:00:00,,,,,6.617M,,,,,,-0.014M,
3030),01/02/2024,13:15:00,,,,,6.980M,,,,,,-0.010M,
3031),01/02/2024,13:30:00,,,,,7.328M,,,,,,,0.009M
3032),01/02/2024,13:45:00,,,,,7.632M,,,,,,,0.020M
3033),01/02/2024,14:00:00,,,,,7.898M,,,,,,,0.035M
3034),01/02/2024,14:15:00,,,,,8.108M,,,,,,,0.041M
3035),01/02/2024,14:30:00,,,,,8.262M,,,,,,,0.042M
3036),01/02/2024,14:45:00,,,,,8.357M,,,,,,,0.040M
3037),01/02/2024,15:00:00,,,,,8.397M,,,,,,,0.039M
3038),01/02/2024,15:15:00,,,,,8.392M,,,,,,,0.051M
3039),01/02/2024,15:30:00,,,,,8.319M,,,,,,,0.051M
3040),01/02/2024,15:45:00,,,,,8.200M,,,,,,,0.059M
3041),01/02/2024,16:00:00,,,,,8.027M,,,,,,,0.062M
3042),01/02/2024,16:15:00,,,,,7.806M,,,,,,,0.062M
3043),01/02/2024,16:30:00,,,,,7.555M,,,,,,,0.071M
3044),01/02/2024,16:45:00,,,,,7.263M,,,,,,,0.071M
3045),01/02/2024,17:00:00,,,,,6.951M,,,,,,,0.076M
3046),01/02/2024,17:15:00,,,,,6.612M,,,,,,,0.072M
3047),01/02/2024,17:30:00,,,,,6.285M,,,,,,,0.090M
3048),01/02/2024,17:45:00,,,,,5.952M,,,,,,,0.105M
3049),01/02/2024,18:00:00,,,,,5.623M,,,,,,,0.122M
3050),01/02/2024,18:15:00,,,,,5.299M,,,,,,,0.138M
3051),01/02/2024,18:30:00,,,,,4.978M,,,,,,,0.147M
3052),01/02/2024,18:45:00,,,,,4.657M,,,,,,,0.144M
3053),01/02/2024,19:00:00,,,,,4.344M,,,,,,,0.135M
3054),01/02/2024,19:15:00,,,,,4.058M,,,,,,,0.136M
3055),01/02/2024,19:30:00,,,,,3.790M,,,,,,,0.134M
3056),01/02/2024,19:45:00,,,,,3.534M,,,,,,,0.121M
3057),01/02/2024,20:00:00,,,,,3.322M,,,,,,,0.126M
3058),01/02/2024,20:15:00,,,,,3.161M,,,,,,,0.153M
3059),01/02/2024,20:30:00,,,,,3.027M,,,,,,,0.180M
3060),01/02/2024,20:45:00,,,,,2.896M,,,,,,,0.181M
3061),01/02/2024,21:00:00,,,,,2.791M,,,,,,,0.179M
3062),01/02/2024,21:15:00,,,,,2.721M,,,,,,,0.182M
3063),01/02/2024,21:30:00,,,,,2.690M,,,,,,,0.194M
3064),01/02/2024,21:45:00,,,,,2.668M,,,,,,,0.182M
3065),01/02/2024,22:00:00,,,,,2.688M,,,,,,,0.176M
3066),01/02/2024,22:15:00,,,,,2.742M,,,,,,,0.167M
3067),01/02/2024,22:30:00,,,,,2.829M,,,,,,,0.150M
3068),01/02/2024,22:45:00,,,,,2.986M,,,,,,,0.161M
3069),01/02/2024,23:00:00,,,,,3.146M,,,,,,,0.135M
3070),01/02/2024,23:15:00,,,,,3.407M,,,,,,,0.169M
3071),01/02/2024,23:30:00,,,,,3.654M,,,,,,,0.150M
3072),01/02/2024,23:45:00,,,,,4.019M,,,,,,,0.216M
3073),02/02/2024,00:00:00,,,,,4.396M,,,,,,,0.264M
3074),02/02/2024,00:15:00,,,,,4.782M,,,,,,,0.297M
3075),02/02/2024,00:30:00,,,,,5.182M,,,,,,,0.327M
3076),02/02/2024,00:45:00,,,,,5.567M,,,,,,,0.334M
3077),02/02/2024,01:00:00,,,,,5.946M,,,,,,,0.333M
3078),02/02/2024,01:15:00,,,,,6.324M,,,,,,,0.339M
3079),02/02/2024,01:30:00,,,,,6.671M,,,,,,,0.328M
3080),02/02/2024,01:45:00,,,,,7.038M,,,,,,,0.360M
3081),02/02/2024,02:00:00,,,,,7.359M,,,,,,,0.375M
3082),02/02/2024,02:15:00,,,,,7.629M,,,,,,,0.375M
3083),02/02/2024,02:30:00,,,,,7.864M,,,,,,,0.382M
3084),02/02/2024,02:45:00,,,,,8.035M,,,,,,,0.372M
3085),02/02/2024,03:00:00,,,,,8.146M,,,,,,,0.354M
3086),02/02/2024,03:15:00,,,,,8.204M,,,,,,,0.337M
3087),02/02/2024,03:30:00,,,,,8.219M,,,,,,,0.333M
3088),02/02/2024,03:45:00,,,,,8.163M,,,,,,,0.312M
3089),02/02/2024,04:00:00,,,,,8.053M,,,,,,,0.289M
3090),02/02/2024,04:15:00,,,,,7.899M,,,,,,,0.270M
3091),02/02/2024,04:30:00,,,,,7.697M,,,,,,,0.248M
3092),02/02/2024,04:45:00,,,,,7.447M,,,,,,,0.218M
3093),02/02/2024,05:00:00,,,,,7.180M,,,,,,,0.203M
3094),02/02/2024,05:15:00,,,,,6.870M,,,,,,,0.173M
3095),02/02/2024,05:30:00,,,,,6.544M,,,,,,,0.146M
3096),02/02/2024,05:45:00,,,,,6.216M,,,,,,,0.128M
3097),02/02/2024,06:00:00,,,,,5.889M,,,,,,,0.117M
3098),02/02/2024,06:15:00,,,,,5.571M,,,,,,,0.115M
3099),02/02/2024,06:30:00,,,,,5.266M,,,,,,,0.120M
3100),02/02/2024,06:45:00,,,,,4.960M,,,,,,,0.115M
3101),02/02/2024,07:00:00,,,,,4.667M,,,,,,,0.111M
3102),02/02/2024,07:15:00,,,,,4.401M,,,,,,,0.121M
3103),02/02/2024,07:30:00,,,,,4.141M,,,,,,,0.120M
3104),02/02/2024,07:45:00,,,,,3.896M,,,,,,,0.115M
3105),02/02/2024,08:00:00,,,,,3.683M,,,,,,,0.119M
3106),02/02/2024,08:15:00,,,,,3.489M,,,,,,,0.118M
3107),02/02/2024,08:30:00,,,,,3.332M,,,,,,,0.126M
3108),02/02/2024,08:45:00,,,,,3.201M,,,,,,,0.132M
3109),02/02/2024,09:00:00,,,,,3.084M,,,,,,,0.124M
3110),02/02/2024,09:15:00,,,,,2.992M,,,,,,,0.112M
3111),02/02/2024,09:30:00,,,,,2.948M,,,,,,,0.119M
3112),02/02/2024,09:45:00,,,,,2.947M,,,,,,,0.139M
3113),02/02/2024,10:00:00,,,,,2.963M,,,,,,,0.143M
3114),02/02/2024,10:15:00,,,,,3.001M,,,,,,,0.135M
3115),02/02/2024,10:30:00,,,,,3.078M,,,,,,,0.131M
3116),02/02/2024,10:45:00,,,,,3.188M,,,,,,,0.122M
3117),02/02/2024,11:00:00,,,,,3.328M,,,,,,,0.106M
3118),02/02/2024,11:15:00,,,,,3.515M,,,,,,,0.101M
3119),02/02/2024,11:30:00,,,,,3.736M,,,,,,,0.094M
3120),02/02/2024,11:45:00,,,,,3.985M,,,,,,,0.082M
3121),02/02/2024,12:00:00,,,,,4.296M,,,,,,,0.103M
3122),02/02/2024,12:15:00,,,,,4.603M,,,,,,,0.095M
3123),02/02/2024,12:30:00,,,,,4.950M,,,,,,,0.107M
3124),02/02/2024,12:45:00,,,,,5.306M,,,,,,,0.116M
3125),02/02/2024,13:00:00,,,,,5.661M,,,,,,,0.117M
3126),02/02/2024,13:15:00,,,,,6.013M,,,,,,,0.115M
3127),02/02/2024,13:30:00,,,,,6.340M,,,,,,,0.097M
3128),02/02/2024,13:45:00,,,,,6.662M,,,,,,,0.088M
3129),02/02/2024,14:00:00,,,,,6.985M,,,,,,,0.102M
3130),02/02/2024,14:15:00,,,,,7.261M,,,,,,,0.096M
3131),02/02/2024,14:30:00,,,,,7.525M,,,,,,,0.112M
3132),02/02/2024,14:45:00,,,,,7.744M,,,,,,,0.122M
3133),02/02/2024,15:00:00,,,,,7.915M,,,,,,,0.128M
3134),02/02/2024,15:15:00,,,,,8.043M,,,,,,,0.139M
3135),02/02/2024,15:30:00,,,,,8.112M,,,,,,,0.141M
3136),02/02/2024,15:45:00,,,,,8.136M,,,,,,,0.150M
3137),02/02/2024,16:00:00,,,,,8.087M,,,,,,,0.135M
3138),02/02/2024,16:15:00,,,,,8.006M,,,,,,,0.136M
3139),02/02/2024,16:30:00,,,,,7.871M,,,,,,,0.129M
3140),02/02/2024,16:45:00,,,,,7.683M,,,,,,,0.110M
3141),02/02/2024,17:00:00,,,,,7.468M,,,,,,,0.102M
3142),02/02/2024,17:15:00,,,,,7.215M,,,,,,,0.088M
3143),02/02/2024,17:30:00,,,,,6.938M,,,,,,,0.076M
3144),02/02/2024,17:45:00,,,,,6.637M,,,,,,,0.061M
3145),02/02/2024,18:00:00,,,,,6.336M,,,,,,,0.058M
3146),02/02/2024,18:15:00,,,,,6.033M,,,,,,,0.061M
3147),02/02/2024,18:30:00,,,,,5.740M,,,,,,,0.074M
3148),02/02/2024,18:45:00,,,,,5.448M,,,,,,,0.084M
3149),02/02/2024,19:00:00,,,,,5.166M,,,,,,,0.097M
3150),02/02/2024,19:15:00,,,,,4.878M,,,,,,,0.093M
3151),02/02/2024,19:30:00,,,,,4.594M,,,,,,,0.081M
3152),02/02/2024,19:45:00,,,,,4.319M,,,,,,,0.063M
3153),02/02/2024,20:00:00,,,,,4.085M,,,,,,,0.071M
3154),02/02/2024,20:15:00,,,,,3.882M,,,,,,,0.090M
3155),02/02/2024,20:30:00,,,,,3.658M,,,,,,,0.068M
3156),02/02/2024,20:45:00,,,,,3.472M,,,,,,,0.061M
3157),02/02/2024,21:00:00,,,,,3.306M,,,,,,,0.050M
3158),02/02/2024,21:15:00,,,,,3.186M,,,,,,,0.062M
3159),02/02/2024,21:30:00,,,,,3.084M,,,,,,,0.067M
3160),02/02/2024,21:45:00,,,,,2.993M,,,,,,,0.059M
3161),02/02/2024,22:00:00,,,,,2.939M,,,,,,,0.062M
3162),02/02/2024,22:15:00,,,,,2.894M,,,,,,,0.047M
3163),02/02/2024,22:30:00,,,,,2.883M,,,,,,,0.037M
3164),02/02/2024,22:45:00,,,,,2.906M,,,,,,,0.029M
3165),02/02/2024,23:00:00,,,,,2.960M,,,,,,,0.020M
3166),02/02/2024,23:15:00,,,,,3.049M,,,,,,,0.011M
3167),02/02/2024,23:30:00,,,,,3.109M,,,,,,-0.062M,
3168),02/02/2024,23:45:00,,,,,3.359M,,,,,,,0.022M
3169),03/02/2024,00:00:00,,,,,3.566M,,,,,,,0.029M
3170),03/02/2024,00:15:00,,,,,3.815M,,,,,,,0.048M
3171),03/02/2024,00:30:00,,,,,4.089M,,,,,,,0.063M
3172),03/02/2024,00:45:00,,,,,4.399M,,,,,,,0.090M
3173),03/02/2024,01:00:00,,,,,4.729M,,,,,,,0.117M
3174),03/02/2024,01:15:00,,,,,5.054M,,,,,,,0.125M
3175),03/02/2024,01:30:00,,,,,5.382M,,,,,,,0.128M
3176),03/02/2024,01:45:00,,,,,5.714M,,,,,,,0.134M
3177),03/02/2024,02:00:00,,,,,6.041M,,,,,,,0.140M
3178),03/02/2024,02:15:00,,,,,6.346M,,,,,,,0.136M
3179),03/02/2024,02:30:00,,,,,6.645M,,,,,,,0.146M
3180),03/02/2024,02:45:00,,,,,6.925M,,,,,,,0.161M
3181),03/02/2024,03:00:00,,,,,7.161M,,,,,,,0.164M
3182),03/02/2024,03:15:00,,,,,7.366M,,,,,,,0.172M
3183),03/02/2024,03:30:00,,,,,7.535M,,,,,,,0.186M
3184),03/02/2024,03:45:00,,,,,7.657M,,,,,,,0.198M
3185),03/02/2024,04:00:00,,,,,7.721M,,,,,,,0.199M
3186),03/02/2024,04:15:00,,,,,7.737M,,,,,,,0.198M
3187),03/02/2024,04:30:00,,,,,7.713M,,,,,,,0.203M
3188),03/02/2024,04:45:00,,,,,7.637M,,,,,,,0.199M
3189),03/02/2024,05:00:00,,,,,7.509M,,,,,,,0.185M
3190),03/02/2024,05:15:00,,,,,7.341M,,,,,,,0.168M
3191),03/02/2024,05:30:00,,,,,7.146M,,,,,,,0.158M
3192),03/02/2024,05:45:00,,,,,6.915M,,,,,,,0.141M
3193),03/02/2024,06:00:00,,,,,6.667M,,,,,,,0.131M
3194),03/02/2024,06:15:00,,,,,6.388M,,,,,,,0.107M
3195),03/02/2024,06:30:00,,,,,6.118M,,,,,,,0.102M
3196),03/02/2024,06:45:00,,,,,5.846M,,,,,,,0.100M
3197),03/02/2024,07:00:00,,,,,5.572M,,,,,,,0.096M
3198),03/02/2024,07:15:00,,,,,5.307M,,,,,,,0.096M
3199),03/02/2024,07:30:00,,,,,5.045M,,,,,,,0.091M
3200),03/02/2024,07:45:00,,,,,4.780M,,,,,,,0.074M
3201),03/02/2024,08:00:00,,,,,4.525M,,,,,,,0.055M
3202),03/02/2024,08:15:00,,,,,4.281M,,,,,,,0.034M
3203),03/02/2024,08:30:00,,,,,4.063M,,,,,,,0.022M
3204),03/02/2024,08:45:00,,,,,3.866M,,,,,,,0.013M
3205),03/02/2024,09:00:00,,,,,3.689M,,,,,,,0.003M
3206),03/02/2024,09:15:00,,,,,3.518M,,,,,,-0.022M,
3207),03/02/2024,09:30:00,,,,,3.405M,,,,,,-0.012M,
3208),03/02/2024,09:45:00,,,,,3.302M,,,,,,-0.015M,
3209),03/02/2024,10:00:00,,,,,3.238M,,,,,,-0.002M,
3210),03/02/2024,10:15:00,,,,,3.205M,,,,,,,0.016M
3211),03/02/2024,10:30:00,,,,,3.185M,,,,,,,0.022M
3212),03/02/2024,10:45:00,,,,,3.188M,,,,,,,0.023M
3213),03/02/2024,11:00:00,,,-99.000N,,,,,-99.000N,,,,
3214),03/02/2024,11:15:00,,,,,3.285M,,,,,,,0.028M
3215),03/02/2024,11:30:00,,,,,3.384M,,,,,,,0.035M
3216),03/02/2024,11:45:00,,,,,3.512M,,,,,,,0.040M
3217),03/02/2024,12:00:00,,,,,3.676M,,,,,,,0.050M
3218),03/02/2024,12:15:00,,,,,3.868M,,,,,,,0.058M
3219),03/02/2024,12:30:00,,,,,4.114M,,,,,,,0.093M
3220),03/02/2024,12:45:00,,,,,4.374M,,,,,,,0.116M
3221),03/02/2024,13:00:00,,,,,4.658M,,,,,,,0.140M
3222),03/02/2024,13:15:00,,,,,4.943M,,,,,,,0.147M
3223),03/02/2024,13:30:00,,,,,5.241M,,,,,,,0.153M
3224),03/02/2024,13:45:00,,,,,5.546M,,,,,,,0.158M
3225),03/02/2024,14:00:00,,,,,5.839M,,,,,,,0.149M
3226),03/02/2024,14:15:00,,,,,6.142M,,,,,,,0.153M
3227),03/02/2024,14:30:00,,,,,6.431M,,,,,,,0.153M
3228),03/02/2024,14:45:00,,,,,6.704M,,,,,,,0.154M
3229),03/02/2024,15:00:00,,,,,6.949M,,,,,,,0.148M
3230),03/02/2024,15:15:00,,,,,7.170M,,,,,,,0.145M
3231),03/02/2024,15:30:00,,,,,7.363M,,,,,,,0.147M
3232),03/02/2024,15:45:00,,,,,7.516M,,,,,,,0.147M
3233),03/02/2024,16:00:00,,,,,7.628M,,,,,,,0.146M
3234),03/02/2024,16:15:00,,,,,7.695M,,,,,,,0.142M
3235),03/02/2024,16:30:00,,,,,7.713M,,,,,,,0.132M
3236),03/02/2024,16:45:00,,,,,7.687M,,,,,,,0.120M
3237),03/02/2024,17:00:00,,,,,7.626M,,,,,,,0.115M
3238),03/02/2024,17:15:00,,,,,7.520M,,,,,,,0.102M
3239),03/02/2024,17:30:00,,,,,7.372M,,,,,,,0.084M
3240),03/02/2024,17:45:00,,,,,7.190M,,,,,,,0.065M
3241),03/02/2024,18:00:00,,,,,6.980M,,,,,,,0.048M
3242),03/02/2024,18:15:00,,,,,6.745M,,,,,,,0.030M
3243),03/02/2024,18:30:00,,,,,6.487M,,,,,,,0.008M
3244),03/02/2024,18:45:00,,,,,6.225M,,,,,,-0.005M,
3245),03/02/2024,19:00:00,,,,,5.961M,,,,,,-0.013M,
3246),03/02/2024,19:15:00,,,,,5.695M,,,,,,-0.021M,
3247),03/02/2024,19:30:00,,,,,5.437M,,,,,,-0.023M,
3248),03/02/2024,19:45:00,,,,,5.186M,,,,,,-0.024M,
3249),03/02/2024,20:00:00,,,,,4.937M,,,,,,-0.030M,
3250),03/02/2024,20:15:00,,,,,4.694M,,,,,,-0.040M,
3251),03/02/2024,20:30:00,,,,,4.456M,,,,,,-0.056M,
3252),03/02/2024,20:45:00,,,,,4.237M,,,,,,-0.065M,
3253),03/02/2024,21:00:00,,,,,4.033M,,,,,,-0.074M,
3254),03/02/2024,21:15:00,,,,,3.844M,,,,,,-0.084M,
3255),03/02/2024,21:30:00,,,,,3.678M,,,,,,-0.088M,
3256),03/02/2024,21:45:00,,,,,3.539M,,,,,,-0.084M,
3257),03/02/2024,22:00:00,,,,,3.414M,,,,,,-0.085M,
3258),03/02/2024,22:15:00,,,,,3.316M,,,,,,-0.078M,
3259),03/02/2024,22:30:00,,,,,3.224M,,,,,,-0.086M,
3260),03/02/2024,22:45:00,,,,,3.176M,,,,,,-0.070M,
3261),03/02/2024,23:00:00,,,,,3.149M,,,,,,-0.056M,
3262),03/02/2024,23:15:00,,,,,3.101M,,,,,,-0.086M,
3263),03/02/2024,23:30:00,,,,,3.151M,,,,,,-0.044M,
3264),03/02/2024,23:45:00,,,,,3.189M,,,,,,-0.041M,
3265),04/02/2024,00:00:00,,,,,3.258M,,,,,,-0.033M,
3266),04/02/2024,00:15:00,,,,,3.345M,,,,,,-0.036M,
3267),04/02/2024,00:30:00,,,,,3.466M,,,,,,-0.034M,
3268),04/02/2024,00:45:00,,,,,3.644M,,,,,,-0.002M,
3269),04/02/2024,01:00:00,,,,,3.875M,,,,,,,0.054M
3270),04/02/2024,01:15:00,,,,,4.127M,,,,,,,0.106M
3271),04/02/2024,01:30:00,,,,,4.420M,,,,,,,0.175M
3272),04/02/2024,01:45:00,,,,,4.703M,,,,,,,0.214M
3273),04/02/2024,02:00:00,,,,,4.978M,,,,,,,0.228M
3274),04/02/2024,02:15:00,,,,,5.275M,,,,,,,0.252M
3275),04/02/2024,02:30:00,,,,,5.555M,,,,,,,0.254M
3276),04/02/2024,02:45:00,,,,,5.848M,,,,,,,0.267M
3277),04/02/2024,03:00:00,,,,,6.130M,,,,,,,0.274M
3278),04/02/2024,03:15:00,,,,,6.400M,,,,,,,0.281M
3279),04/02/2024,03:30:00,,,,,6.650M,,,,,,,0.284M
3280),04/02/2024,03:45:00,,,,,6.881M,,,,,,,0.292M
3281),04/02/2024,04:00:00,,,,,7.079M,,,,,,,0.294M
3282),04/02/2024,04:15:00,,,,,7.240M,,,,,,,0.291M
3283),04/02/2024,04:30:00,,,,,7.359M,,,,,,,0.281M
3284),04/02/2024,04:45:00,,,,,7.438M,,,,,,,0.269M
3285),04/02/2024,05:00:00,,,,,7.478M,,,,,,,0.255M
3286),04/02/2024,05:15:00,,,,,7.495M,,,,,,,0.257M
3287),04/02/2024,05:30:00,,,,,7.463M,,,,,,,0.247M
3288),04/02/2024,05:45:00,,,,,7.391M,,,,,,,0.233M
3289),04/02/2024,06:00:00,,,,,7.279M,,,,,,,0.214M
3290),04/02/2024,06:15:00,,,,,7.146M,,,,,,,0.206M
3291),04/02/2024,06:30:00,,,,,6.972M,,,,,,,0.187M
3292),04/02/2024,06:45:00,,,,,6.771M,,,,,,,0.165M
3293),04/02/2024,07:00:00,,,,,6.549M,,,,,,,0.142M
3294),04/02/2024,07:15:00,,,,,6.313M,,,,,,,0.119M
3295),04/02/2024,07:30:00,,,,,6.079M,,,,,,,0.106M
3296),04/02/2024,07:45:00,,,,,5.846M,,,,,,,0.098M
3297),04/02/2024,08:00:00,,,,,5.616M,,,,,,,0.093M
3298),04/02/2024,08:15:00,,,,,5.385M,,,,,,,0.085M
3299),04/02/2024,08:30:00,,,,,5.164M,,,,,,,0.083M
3300),04/02/2024,08:45:00,,,,,4.934M,,,,,,,0.065M
3301),04/02/2024,09:00:00,,,,,4.712M,,,,,,,0.048M
3302),04/02/2024,09:15:00,,,,,4.508M,,,,,,,0.039M
