system:index,cloudiness,scene_id,timestamp,.geo,datetime,formatted_datetime
20230213T112151_20230213T112154_T30UVF,34.423801,20230213T112151_20230213T112154_T30UVF,1676287568314.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-13 11:26:08.314,2023 02 13 11 26 08
20230213T112151_20230213T112154_T30UWE,75.551146,20230213T112151_20230213T112154_T30UWE,1676287578573.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-13 11:26:18.573,2023 02 13 11 26 18
20230213T112151_20230213T112154_T30UWF,36.724931,20230213T112151_20230213T112154_T30UWF,1676287564157.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-13 11:26:04.157,2023 02 13 11 26 04
20230216T113321_20230216T113315_T30UVE,99.785256,20230216T113321_20230216T113315_T30UVE,1676547378362.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-16 11:36:18.362,2023 02 16 11 36 18
20230216T113321_20230216T113315_T30UVF,99.21183,20230216T113321_20230216T113315_T30UVF,1676547364253.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-16 11:36:04.253,2023 02 16 11 36 04
20230216T113321_20230216T113315_T30UWE,99.237996,20230216T113321_20230216T113315_T30UWE,1676547373205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-16 11:36:13.205,2023 02 16 11 36 13
20230216T113321_20230216T113315_T30UWF,98.572922,20230216T113321_20230216T113315_T30UWF,1676547359415.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-16 11:35:59.415,2023 02 16 11 35 59
20230218T112109_20230218T112112_T30UVE,100.0,20230218T112109_20230218T112112_T30UVE,1676719583445.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-18 11:26:23.445,2023 02 18 11 26 23
20230218T112109_20230218T112112_T30UVF,96.746284,20230218T112109_20230218T112112_T30UVF,1676719569131.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-18 11:26:09.131,2023 02 18 11 26 09
20230218T112109_20230218T112112_T30UWE,99.942589,20230218T112109_20230218T112112_T30UWE,1676719579398.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-18 11:26:19.398,2023 02 18 11 26 19
20230218T112109_20230218T112112_T30UWF,91.055018,20230218T112109_20230218T112112_T30UWF,1676719564984.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-18 11:26:04.984,2023 02 18 11 26 04
20230221T113319_20230221T113318_T30UVE,97.920448,20230221T113319_20230221T113318_T30UVE,1676979381496.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-21 11:36:21.496,2023 02 21 11 36 21
20230221T113319_20230221T113318_T30UVF,99.455351,20230221T113319_20230221T113318_T30UVF,1676979367386.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-21 11:36:07.386,2023 02 21 11 36 07
20230221T113319_20230221T113318_T30UWE,99.999946,20230221T113319_20230221T113318_T30UWE,1676979376349.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-21 11:36:16.349,2023 02 21 11 36 16
20230221T113319_20230221T113318_T30UWF,97.608769,20230221T113319_20230221T113318_T30UWF,1676979362547.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-21 11:36:02.547,2023 02 21 11 36 02
20230223T112111_20230223T112531_T30UVE,1.476896,20230223T112111_20230223T112531_T30UVE,1677151582372.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-23 11:26:22.372,2023 02 23 11 26 22
20230223T112111_20230223T112531_T30UVF,6.494742,20230223T112111_20230223T112531_T30UVF,1677151568069.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-23 11:26:08.069,2023 02 23 11 26 08
20230223T112111_20230223T112531_T30UWE,16.248724,20230223T112111_20230223T112531_T30UWE,1677151578328.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-23 11:26:18.328,2023 02 23 11 26 18
20230223T112111_20230223T112531_T30UWF,0.869248,20230223T112111_20230223T112531_T30UWF,1677151563909.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-23 11:26:03.909,2023 02 23 11 26 03
20230226T113321_20230226T113316_T30UVE,59.133792,20230226T113321_20230226T113316_T30UVE,1677411379456.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-26 11:36:19.456,2023 02 26 11 36 19
20230226T113321_20230226T113316_T30UVF,43.020356,20230226T113321_20230226T113316_T30UVF,1677411365354.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-26 11:36:05.354,2023 02 26 11 36 05
20230226T113321_20230226T113316_T30UWE,81.856364,20230226T113321_20230226T113316_T30UWE,1677411374263.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-26 11:36:14.263,2023 02 26 11 36 14
20230226T113321_20230226T113316_T30UWF,78.016853,20230226T113321_20230226T113316_T30UWF,1677411360521.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-26 11:36:00.521,2023 02 26 11 36 00
20230228T112119_20230228T112519_T30UVE,34.000412,20230228T112119_20230228T112519_T30UVE,1677583585682.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-28 11:26:25.682,2023 02 28 11 26 25
20230228T112119_20230228T112519_T30UVF,69.460481,20230228T112119_20230228T112519_T30UVF,1677583571375.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-28 11:26:11.375,2023 02 28 11 26 11
20230228T112119_20230228T112519_T30UWE,88.742119,20230228T112119_20230228T112519_T30UWE,1677583581637.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-28 11:26:21.637,2023 02 28 11 26 21
20230228T112119_20230228T112519_T30UWF,88.36298,20230228T112119_20230228T112519_T30UWF,1677583567222.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-28 11:26:07.222,2023 02 28 11 26 07
20230303T113319_20230303T113421_T30UVE,98.88652,20230303T113319_20230303T113421_T30UVE,1677843383403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-03 11:36:23.403,2023 03 03 11 36 23
20230303T113319_20230303T113421_T30UVF,99.794292,20230303T113319_20230303T113421_T30UVF,1677843369296.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-03 11:36:09.296,2023 03 03 11 36 09
20230303T113319_20230303T113421_T30UWE,99.99615,20230303T113319_20230303T113421_T30UWE,1677843378241.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-03 11:36:18.241,2023 03 03 11 36 18
20230303T113319_20230303T113421_T30UWF,97.687739,20230303T113319_20230303T113421_T30UWF,1677843364460.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-03 11:36:04.460,2023 03 03 11 36 04
20230305T112111_20230305T112110_T30UVE,99.532396,20230305T112111_20230305T112110_T30UVE,1678015581519.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-05 11:26:21.519,2023 03 05 11 26 21
20230305T112111_20230305T112110_T30UVF,100.0,20230305T112111_20230305T112110_T30UVF,1678015567217.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-05 11:26:07.217,2023 03 05 11 26 07
20230305T112111_20230305T112110_T30UWE,96.004897,20230305T112111_20230305T112110_T30UWE,1678015577476.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-05 11:26:17.476,2023 03 05 11 26 17
20230305T112111_20230305T112110_T30UWF,97.703272,20230305T112111_20230305T112110_T30UWF,1678015563057.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-05 11:26:03.057,2023 03 05 11 26 03
20230308T113311_20230308T113314_T30UVE,91.121358,20230308T113311_20230308T113314_T30UVE,1678275377201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-08 11:36:17.201,2023 03 08 11 36 17
20230308T113311_20230308T113314_T30UVF,62.340218,20230308T113311_20230308T113314_T30UVF,1678275363099.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-08 11:36:03.099,2023 03 08 11 36 03
20230308T113311_20230308T113314_T30UWE,98.954022,20230308T113311_20230308T113314_T30UWE,1678275372022.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-08 11:36:12.022,2023 03 08 11 36 12
20230308T113311_20230308T113314_T30UWF,68.779838,20230308T113311_20230308T113314_T30UWF,1678275358266.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-08 11:35:58.266,2023 03 08 11 35 58
20230310T112119_20230310T112117_T30UVE,41.722837,20230310T112119_20230310T112117_T30UVE,1678447589005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-10 11:26:29.005,2023 03 10 11 26 29
20230310T112119_20230310T112117_T30UVF,13.459024,20230310T112119_20230310T112117_T30UVF,1678447574709.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-10 11:26:14.709,2023 03 10 11 26 14
20230310T112119_20230310T112117_T30UWE,36.332932,20230310T112119_20230310T112117_T30UWE,1678447584967.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-10 11:26:24.967,2023 03 10 11 26 24
20230310T112119_20230310T112117_T30UWF,35.553101,20230310T112119_20230310T112117_T30UWF,1678447570544.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-10 11:26:10.544,2023 03 10 11 26 10
20230313T113329_20230313T113323_T30UVE,95.640707,20230313T113329_20230313T113323_T30UVE,1678707386197.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-13 11:36:26.197,2023 03 13 11 36 26
20230313T113329_20230313T113323_T30UVF,97.400874,20230313T113329_20230313T113323_T30UVF,1678707372103.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-13 11:36:12.103,2023 03 13 11 36 12
20230313T113329_20230313T113323_T30UWE,99.965292,20230313T113329_20230313T113323_T30UWE,1678707380987.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-13 11:36:20.987,2023 03 13 11 36 20
20230313T113329_20230313T113323_T30UWF,98.12851,20230313T113329_20230313T113323_T30UWF,1678707367277.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-13 11:36:07.277,2023 03 13 11 36 07
20230315T112111_20230315T112415_T30UVE,100.0,20230315T112111_20230315T112415_T30UVE,1678879582085.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-15 11:26:22.085,2023 03 15 11 26 22
20230315T112111_20230315T112415_T30UVF,100.0,20230315T112111_20230315T112415_T30UVF,1678879567781.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-15 11:26:07.781,2023 03 15 11 26 07
20230315T112111_20230315T112415_T30UWE,100.0,20230315T112111_20230315T112415_T30UWE,1678879578037.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-15 11:26:18.037,2023 03 15 11 26 18
20230315T112111_20230315T112415_T30UWF,100.0,20230315T112111_20230315T112415_T30UWF,1678879563623.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-15 11:26:03.623,2023 03 15 11 26 03
20230318T113321_20230318T113523_T30UVE,72.126913,20230318T113321_20230318T113523_T30UVE,1679139379868.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-03-18 11:36:19.868,2023 03 18 11 36 19
