Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
17118),28/06/2022,07:15:00,,,,,4.106,,,,,,0.284,
17119),28/06/2022,07:30:00,,,,,4.53,,,,,,0.297,
17120),28/06/2022,07:45:00,,,,,4.986,,,,,,0.319,
17121),28/06/2022,08:00:00,,,,,5.451,,,,,,0.334,
17122),28/06/2022,08:15:00,,,,,5.878,,,,,,0.306,
17123),28/06/2022,08:30:00,,,,,6.325,,,,,,0.302,
17124),28/06/2022,08:45:00,,,,,6.767,,,,,,0.307,
17125),28/06/2022,09:00:00,,,,,7.183,,,,,,0.309,
17126),28/06/2022,09:15:00,,,,,7.552,,,,,,0.296,
17127),28/06/2022,09:30:00,,,,,7.882,,,,,,0.282,
17128),28/06/2022,09:45:00,,,,,8.171,,,,,,0.273,
17129),28/06/2022,10:00:00,,,,,8.421,,,,,,0.278,
17130),28/06/2022,10:15:00,,,,,8.603,,,,,,0.272,
17131),28/06/2022,10:30:00,,,,,8.707,,,,,,0.251,
17132),28/06/2022,10:45:00,,,,,8.757,,,,,,0.242,
17133),28/06/2022,11:00:00,,,,,8.74,,,,,,0.232,
17134),28/06/2022,11:15:00,,,,,8.654,,,,,,0.22,
17135),28/06/2022,11:30:00,,,,,8.533,,,,,,0.235,
17136),28/06/2022,11:45:00,,,,,8.352,,,,,,0.248,
17137),28/06/2022,12:00:00,,,,,8.115,,,,,,0.255,
17138),28/06/2022,12:15:00,,,,,7.834,,,,,,0.262,
17139),28/06/2022,12:30:00,,,,,7.527,,,,,,0.278,
17140),28/06/2022,12:45:00,,,,,7.188,,,,,,0.29,
17141),28/06/2022,13:00:00,,,,,6.82,,,,,,0.293,
17142),28/06/2022,13:15:00,,,,,6.459,,,,,,0.316,
17143),28/06/2022,13:30:00,,,,,6.083,,,,,,0.332,
17144),28/06/2022,13:45:00,,,,,5.717,,,,,,0.361,
17145),28/06/2022,14:00:00,,,,,5.343,,,,,,0.379,
17146),28/06/2022,14:15:00,,,,,4.97,,,,,,0.392,
17147),28/06/2022,14:30:00,,,,,4.607,,,,,,0.403,
17148),28/06/2022,14:45:00,,,,,4.251,,,,,,0.403,
17149),28/06/2022,15:00:00,,,,,3.917,,,,,,0.404,
17150),28/06/2022,15:15:00,,,,,3.604,,,,,,0.397,
17151),28/06/2022,15:30:00,,,,,3.32,,,,,,0.386,
17152),28/06/2022,15:45:00,,,,,3.071,,,,,,0.373,
17153),28/06/2022,16:00:00,,,,,2.857,,,,,,0.356,
17154),28/06/2022,16:15:00,,,,,2.703,,,,,,0.362,
17155),28/06/2022,16:30:00,,,,,2.568,,,,,,0.35,
17156),28/06/2022,16:45:00,,,,,2.481,,,,,,0.352,
17157),28/06/2022,17:00:00,,,,,2.422,,,,,,0.346,
17158),28/06/2022,17:15:00,,,,,2.384,,,,,,0.326,
17159),28/06/2022,17:30:00,,,,,2.384,,,,,,0.305,
17160),28/06/2022,17:45:00,,,,,2.429,,,,,,0.285,
17161),28/06/2022,18:00:00,,,,,2.52,,,,,,0.263,
17162),28/06/2022,18:15:00,,,,,2.668,,,,,,0.248,
17163),28/06/2022,18:30:00,,,,,2.877,,,,,,0.241,
17164),28/06/2022,18:45:00,,,,,3.129,,,,,,0.227,
17165),28/06/2022,19:00:00,,,,,3.439,,,,,,0.224,
17166),28/06/2022,19:15:00,,,,,3.795,,,,,,0.224,
17167),28/06/2022,19:30:00,,,,,4.202,,,,,,0.239,
17168),28/06/2022,19:45:00,,,,,4.64,,,,,,0.257,
17169),28/06/2022,20:00:00,,,,,5.124,,,,,,0.3,
17170),28/06/2022,20:15:00,,,,,5.571,,,,,,0.293,
17171),28/06/2022,20:30:00,,,,,6.007,,,,,,0.272,
17172),28/06/2022,20:45:00,,,,,6.462,,,,,,0.275,
17173),28/06/2022,21:00:00,,,,,6.897,,,,,,0.274,
17174),28/06/2022,21:15:00,,,,,7.297,,,,,,0.261,
17175),28/06/2022,21:30:00,,,,,7.677,,,,,,0.259,
17176),28/06/2022,21:45:00,,,,,8.01,,,,,,0.249,
17177),28/06/2022,22:00:00,,,,,8.3,,,,,,0.24,
17178),28/06/2022,22:15:00,,,,,8.564,,,,,,0.256,
17179),28/06/2022,22:30:00,,,,,8.757,,,,,,0.257,
17180),28/06/2022,22:45:00,,,,,8.879,,,,,,0.247,
17181),28/06/2022,23:00:00,,,,,8.934,,,,,,0.233,
17182),28/06/2022,23:15:00,,,,,8.924,,,,,,0.219,
17183),28/06/2022,23:30:00,,,,,8.861,,,,,,0.217,
17184),28/06/2022,23:45:00,,,,,8.738,,,,,,0.217,
17185),29/06/2022,00:00:00,,,,,8.557,,,,,,0.217,
17186),29/06/2022,00:15:00,,,,,8.324,,,,,,0.217,
17187),29/06/2022,00:30:00,,,,,8.044,,,,,,0.214,
17188),29/06/2022,00:45:00,,,,,7.729,,,,,,0.214,
17189),29/06/2022,01:00:00,,,,,7.379,,,,,,0.208,
17190),29/06/2022,01:15:00,,,,,7.018,,,,,,0.214,
17191),29/06/2022,01:30:00,,,,,6.638,,,,,,0.218,
17192),29/06/2022,01:45:00,,,,,6.24,,,,,,0.214,
17193),29/06/2022,02:00:00,,,,,5.846,,,,,,0.22,
17194),29/06/2022,02:15:00,,,,,5.448,,,,,,0.223,
17195),29/06/2022,02:30:00,,,,,5.045,,,,,,0.216,
17196),29/06/2022,02:45:00,,,,,4.646,,,,,,0.205,
17197),29/06/2022,03:00:00,,,,,4.258,,,,,,0.191,
17198),29/06/2022,03:15:00,,,,,3.905,,,,,,0.193,
17199),29/06/2022,03:30:00,,,,,3.57,,,,,,0.187,
17200),29/06/2022,03:45:00,,,,,3.288,,,,,,0.204,
17201),29/06/2022,04:00:00,,,,,3.018,,,,,,0.198,
17202),29/06/2022,04:15:00,,,,,2.79,,,,,,0.198,
17203),29/06/2022,04:30:00,,,,,2.606,,,,,,0.206,
17204),29/06/2022,04:45:00,,,,,2.467,,,,,,0.225,
17205),29/06/2022,05:00:00,,,,,2.352,,,,,,0.234,
17206),29/06/2022,05:15:00,,,,,2.267,,,,,,0.24,
17207),29/06/2022,05:30:00,,,,,2.21,,,,,,0.241,
17208),29/06/2022,05:45:00,,,,,2.189,,,,,,0.24,
17209),29/06/2022,06:00:00,,,,,2.197,,,,,,0.227,
17210),29/06/2022,06:15:00,,,,,2.248,,,,,,0.209,
17211),29/06/2022,06:30:00,,,,,2.332,,,,,,0.173,
17212),29/06/2022,06:45:00,,,,,2.492,,,,,,0.158,
17213),29/06/2022,07:00:00,,,,,2.707,,,,,,0.144,
17214),29/06/2022,07:15:00,,,,,2.984,,,,,,0.14,
17215),29/06/2022,07:30:00,,,,,3.305,,,,,,0.131,
17216),29/06/2022,07:45:00,,,,,3.678,,,,,,0.132,
17217),29/06/2022,08:00:00,,,,,4.081,,,,,,0.127,
17218),29/06/2022,08:15:00,,,,,4.54,,,,,,0.149,
17219),29/06/2022,08:30:00,,,,,5.01,,,,,,0.163,
17220),29/06/2022,08:45:00,,,,,5.484,,,,,,0.17,
17221),29/06/2022,09:00:00,,,,,5.93,,,,,,0.148,
17222),29/06/2022,09:15:00,,,,,6.379,,,,,,0.139,
17223),29/06/2022,09:30:00,,,,,6.813,,,,,,0.133,
17224),29/06/2022,09:45:00,,,,,7.226,,,,,,0.134,
17225),29/06/2022,10:00:00,,,,,7.594,,,,,,0.126,
17226),29/06/2022,10:15:00,,,,,7.918,,,,,,0.118,
17227),29/06/2022,10:30:00,,,,,8.193,,,,,,0.111,
17228),29/06/2022,10:45:00,,,,,8.422,,,,,,0.116,
17229),29/06/2022,11:00:00,,,,,8.583,,,,,,0.114,
17230),29/06/2022,11:15:00,,,,,8.665,,,,,,0.099,
17231),29/06/2022,11:30:00,,,,,8.691,,,,,,0.097,
17232),29/06/2022,11:45:00,,,,,8.646,,,,,,0.092,
17233),29/06/2022,12:00:00,,,,,8.545,,,,,,0.097,
17234),29/06/2022,12:15:00,,,,,8.388,,,,,,0.108,
17235),29/06/2022,12:30:00,,,,,8.167,,,,,,0.11,
17236),29/06/2022,12:45:00,,,,,7.902,,,,,,0.118,
17237),29/06/2022,13:00:00,,,,,7.592,,,,,,0.12,
17238),29/06/2022,13:15:00,,,,,7.241,,,,,,0.114,
17239),29/06/2022,13:30:00,,,,,6.87,,,,,,0.113,
17240),29/06/2022,13:45:00,,,,,6.477,,,,,,0.108,
17241),29/06/2022,14:00:00,,,,,6.074,,,,,,0.104,
17242),29/06/2022,14:15:00,,,,,5.674,,,,,,0.109,
17243),29/06/2022,14:30:00,,,,,5.272,,,,,,0.112,
17244),29/06/2022,14:45:00,,,,,4.878,,,,,,0.119,
17245),29/06/2022,15:00:00,,,,,4.492,,,,,,0.126,
17246),29/06/2022,15:15:00,,,,,4.116,,,,,,0.127,
17247),29/06/2022,15:30:00,,,,,3.763,,,,,,0.131,
17248),29/06/2022,15:45:00,,,,,3.419,,,,,,0.116,
17249),29/06/2022,16:00:00,,,,,3.129,,,,,,0.123,
17250),29/06/2022,16:15:00,,,,,2.867,,,,,,0.121,
17251),29/06/2022,16:30:00,,,,,2.657,,,,,,0.131,
17252),29/06/2022,16:45:00,,,,,2.495,,,,,,0.149,
17253),29/06/2022,17:00:00,,,,,2.356,,,,,,0.151,
17254),29/06/2022,17:15:00,,,,,2.246,,,,,,0.145,
17255),29/06/2022,17:30:00,,,,,2.18,,,,,,0.146,
17256),29/06/2022,17:45:00,,,,,2.147,,,,,,0.143,
17257),29/06/2022,18:00:00,,,,,2.151,,,,,,0.138,
17258),29/06/2022,18:15:00,,,,,2.192,,,,,,0.128,
17259),29/06/2022,18:30:00,,,,,2.273,,,,,,0.11,
17260),29/06/2022,18:45:00,,,,,2.403,,,,,,0.09,
17261),29/06/2022,19:00:00,,,,,2.601,,,,,,0.084,
17262),29/06/2022,19:15:00,,,,,2.856,,,,,,0.083,
17263),29/06/2022,19:30:00,,,,,3.173,,,,,,0.094,
17264),29/06/2022,19:45:00,,,,,3.529,,,,,,0.099,
17265),29/06/2022,20:00:00,,,,,3.939,,,,,,0.118,
17266),29/06/2022,20:15:00,,,,,4.366,,,,,,0.123,
17267),29/06/2022,20:30:00,,,,,4.844,,,,,,0.155,
17268),29/06/2022,20:45:00,,,,,5.324,,,,,,0.175,
17269),29/06/2022,21:00:00,,,,,5.786,,,,,,0.17,
17270),29/06/2022,21:15:00,,,,,6.242,,,,,,0.162,
17271),29/06/2022,21:30:00,,,,,6.698,,,,,,0.167,
17272),29/06/2022,21:45:00,,,,,7.134,,,,,,0.173,
17273),29/06/2022,22:00:00,,,,,7.539,,,,,,0.178,
17274),29/06/2022,22:15:00,,,,,7.907,,,,,,0.183,
17275),29/06/2022,22:30:00,,,,,8.224,,,,,,0.181,
17276),29/06/2022,22:45:00,,,,,8.501,,,,,,0.188,
17277),29/06/2022,23:00:00,,,,,8.725,,,,,,0.198,
17278),29/06/2022,23:15:00,,,,,8.875,,,,,,0.193,
17279),29/06/2022,23:30:00,,,,,8.959,,,,,,0.185,
17280),29/06/2022,23:45:00,,,,,8.966,,,,,,0.166,
17281),30/06/2022,00:00:00,,,,,8.908,,,,,,0.148,
17282),30/06/2022,00:15:00,,,,,8.802,,,,,,0.145,
17283),30/06/2022,00:30:00,,,,,8.627,,,,,,0.134,
17284),30/06/2022,00:45:00,,,,,8.392,,,,,,0.118,
17285),30/06/2022,01:00:00,,,,,8.112,,,,,,0.105,
17286),30/06/2022,01:15:00,,,,,7.785,,,,,,0.085,
17287),30/06/2022,01:30:00,,,,,7.437,,,,,,0.078,
17288),30/06/2022,01:45:00,,,,,7.046,,,,,,0.053,
17289),30/06/2022,02:00:00,,,,,6.662,,,,,,0.053,
17290),30/06/2022,02:15:00,,,,,6.271,,,,,,0.06,
17291),30/06/2022,02:30:00,,,,,5.862,,,,,,0.056,
17292),30/06/2022,02:45:00,,,,,5.453,,,,,,0.055,
17293),30/06/2022,03:00:00,,,,,5.057,,,,,,0.064,
17294),30/06/2022,03:15:00,,,,,4.644,,,,,,0.051,
17295),30/06/2022,03:30:00,,,,,4.252,,,,,,0.047,
17296),30/06/2022,03:45:00,,,,,3.873,,,,,,0.038,
17297),30/06/2022,04:00:00,,,,,3.52,,,,,,0.033,
17298),30/06/2022,04:15:00,,,,,3.209,,,,,,0.04,
17299),30/06/2022,04:30:00,,,,,2.927,,,,,,0.043,
17300),30/06/2022,04:45:00,,,,,2.696,,,,,,0.06,
17301),30/06/2022,05:00:00,,,,,2.508,,,,,,0.084,
17302),30/06/2022,05:15:00,,,,,2.348,,,,,,0.1,
17303),30/06/2022,05:30:00,,,,,2.229,,,,,,0.122,
17304),30/06/2022,05:45:00,,,,,2.135,,,,,,0.136,
17305),30/06/2022,06:00:00,,,,,2.057,,,,,,0.133,
17306),30/06/2022,06:15:00,,,,,2.014,,,,,,0.128,
17307),30/06/2022,06:30:00,,,,,2.01,,,,,,0.122,
17308),30/06/2022,06:45:00,,,,,2.037,,,,,,0.101,
17309),30/06/2022,07:00:00,,,,,2.113,,,,,,0.079,
17310),30/06/2022,07:15:00,,,,,2.242,,,,,,0.055,
17311),30/06/2022,07:30:00,,,,,2.438,,,,,,0.043,
17312),30/06/2022,07:45:00,,,,,2.702,,,,,,0.043,
17313),30/06/2022,08:00:00,,,,,3.033,,,,,,0.06,
17314),30/06/2022,08:15:00,,,,,3.401,,,,,,0.066,
17315),30/06/2022,08:30:00,,,,,3.795,,,,,,0.059,
17316),30/06/2022,08:45:00,,,,,4.24,,,,,,0.071,
17317),30/06/2022,09:00:00,,,,,4.705,,,,,,0.079,
17318),30/06/2022,09:15:00,,,,,5.209,,,,,,0.111,
17319),30/06/2022,09:30:00,,,,,5.688,,,,,,0.114,
17320),30/06/2022,09:45:00,,,,,6.143,,,,,,0.099,
17321),30/06/2022,10:00:00,,,,,6.592,,,,,,0.092,
17322),30/06/2022,10:15:00,,,,,7.024,,,,,,0.093,
17323),30/06/2022,10:30:00,,,,,7.413,,,,,,0.085,
17324),30/06/2022,10:45:00,,,,,7.771,,,,,,0.088,
17325),30/06/2022,11:00:00,,,,,8.071,,,,,,0.081,
17326),30/06/2022,11:15:00,,,,,8.331,,,,,,0.089,
17327),30/06/2022,11:30:00,,,,,8.532,,,,,,0.1,
17328),30/06/2022,11:45:00,,,,,8.654,,,,,,0.097,
17329),30/06/2022,12:00:00,,,,,8.703,,,,,,0.09,
17330),30/06/2022,12:15:00,,,,,8.68,,,,,,0.08,
17331),30/06/2022,12:30:00,,,,,8.594,,,,,,0.074,
17332),30/06/2022,12:45:00,,,,,8.457,,,,,,0.082,
17333),30/06/2022,13:00:00,,,,,8.255,,,,,,0.084,
17334),30/06/2022,13:15:00,,,,,7.994,,,,,,0.078,
17335),30/06/2022,13:30:00,,,,,7.695,,,,,,0.079,
17336),30/06/2022,13:45:00,,,,,7.353,,,,,,0.073,
17337),30/06/2022,14:00:00,,,,,6.984,,,,,,0.068,
17338),30/06/2022,14:15:00,,,,,6.598,,,,,,0.066,
17339),30/06/2022,14:30:00,,,,,6.203,,,,,,0.069,
17340),30/06/2022,14:45:00,,,,,5.802,,,,,,0.073,
17341),30/06/2022,15:00:00,,,,,5.405,,,,,,0.085,
17342),30/06/2022,15:15:00,,,,,5.012,,,,,,0.098,
17343),30/06/2022,15:30:00,,,,,4.619,,,,,,0.105,
17344),30/06/2022,15:45:00,,,,,4.234,,,,,,0.107,
17345),30/06/2022,16:00:00,,,,,3.87,,,,,,0.112,
17346),30/06/2022,16:15:00,,,,,3.517,,,,,,0.104,
17347),30/06/2022,16:30:00,,,,,3.203,,,,,,0.104,
17348),30/06/2022,16:45:00,,,,,2.919,,,,,,0.097,
17349),30/06/2022,17:00:00,,,,,2.693,,,,,,0.109,
17350),30/06/2022,17:15:00,,,,,2.52,,,,,,0.133,
17351),30/06/2022,17:30:00,,,,,2.383,,,,,,0.152,
17352),30/06/2022,17:45:00,,,,,2.269,,,,,,0.154,
17353),30/06/2022,18:00:00,,,,,2.183,,,,,,0.147,
17354),30/06/2022,18:15:00,,,,,2.137,,,,,,0.142,
17355),30/06/2022,18:30:00,,,,,2.134,,,,,,0.14,
17356),30/06/2022,18:45:00,,,,,2.175,,,,,,0.141,
17357),30/06/2022,19:00:00,,,,,2.254,,,,,,0.133,
17358),30/06/2022,19:15:00,,,,,2.367,,,,,,0.109,
17359),30/06/2022,19:30:00,,,,,2.549,,,,,,0.102,
17360),30/06/2022,19:45:00,,,,,2.779,,,,,,0.089,
17361),30/06/2022,20:00:00,,,,,3.08,,,,,,0.095,
17362),30/06/2022,20:15:00,,,,,3.413,,,,,,0.086,
17363),30/06/2022,20:30:00,,,,,3.802,,,,,,0.091,
17364),30/06/2022,20:45:00,,,,,4.233,,,,,,0.104,
17365),30/06/2022,21:00:00,,,,,4.689,,,,,,0.116,
17366),30/06/2022,21:15:00,,,,,5.177,,,,,,0.142,
17367),30/06/2022,21:30:00,,,,,5.656,,,,,,0.151,
17368),30/06/2022,21:45:00,,,,,6.096,,,,,,0.122,
17369),30/06/2022,22:00:00,,,,,6.56,,,,,,0.128,
17370),30/06/2022,22:15:00,,,,,7.001,,,,,,0.131,
17371),30/06/2022,22:30:00,,,,,7.411,,,,,,0.131,
17372),30/06/2022,22:45:00,,,,,7.788,,,,,,0.133,
17373),30/06/2022,23:00:00,,,,,8.122,,,,,,0.134,
17374),30/06/2022,23:15:00,,,,,8.413,,,,,,0.141,
17375),30/06/2022,23:30:00,,,,,8.655,,,,,,0.153,
17376),30/06/2022,23:45:00,,,,,8.823,,,,,,0.15,
17377),01/07/2022,00:00:00,,,,,8.928,,,,,,0.146,
17378),01/07/2022,00:15:00,,,,,8.958,,,,,,0.132,
17379),01/07/2022,00:30:00,,,,,8.918,,,,,,0.114,
17380),01/07/2022,00:45:00,,,,,8.824,,,,,,0.106,
17381),01/07/2022,01:00:00,,,,,8.67,,,,,,0.099,
17382),01/07/2022,01:15:00,,,,,8.445,,,,,,0.078,
17383),01/07/2022,01:30:00,,,,,8.176,,,,,,0.063,
17384),01/07/2022,01:45:00,,,,,7.871,,,,,,0.056,
17385),01/07/2022,02:00:00,,,,,7.529,,,,,,0.046,
17386),01/07/2022,02:15:00,,,,,7.151,,,,,,0.028,
17387),01/07/2022,02:30:00,,,,,6.764,,,,,,0.022,
17388),01/07/2022,02:45:00,,,,,6.368,,,,,,0.02,
17389),01/07/2022,03:00:00,,,,,5.973,,,,,,0.028,
17390),01/07/2022,03:15:00,,,,,5.572,,,,,,0.033,
17391),01/07/2022,03:30:00,,,,,5.18,,,,,,0.047,
17392),01/07/2022,03:45:00,,,,,4.782,,,,,,0.05,
17393),01/07/2022,04:00:00,,,,,4.387,,,,,,0.047,
17394),01/07/2022,04:15:00,,,,,4.006,,,,,,0.044,
17395),01/07/2022,04:30:00,,,,,3.649,,,,,,0.044,
17396),01/07/2022,04:45:00,,,,,3.319,,,,,,0.044,
17397),01/07/2022,05:00:00,,,,,3.021,,,,,,0.044,
17398),01/07/2022,05:15:00,,,,,2.769,,,,,,0.056,
17399),01/07/2022,05:30:00,,,,,2.566,,,,,,0.08,
17400),01/07/2022,05:45:00,,,,,2.403,,,,,,0.107,
17401),01/07/2022,06:00:00,,,,,2.268,,,,,,0.128,
17402),01/07/2022,06:15:00,,,,,2.167,,,,,,0.148,
17403),01/07/2022,06:30:00,,,,,2.086,,,,,,0.155,
17404),01/07/2022,06:45:00,,,,,2.029,,,,,,0.151,
17405),01/07/2022,07:00:00,,,,,2.01,,,,,,0.146,
17406),01/07/2022,07:15:00,,,,,2.025,,,,,,0.131,
17407),01/07/2022,07:30:00,,,,,2.092,,,,,,0.12,
17408),01/07/2022,07:45:00,,,,,2.195,,,,,,0.092,
17409),01/07/2022,08:00:00,,,,,2.368,,,,,,0.078,
17410),01/07/2022,08:15:00,,,,,2.622,,,,,,0.09,
17411),01/07/2022,08:30:00,,,,,2.912,,,,,,0.084,
17412),01/07/2022,08:45:00,,,,,3.263,,,,,,0.09,
17413),01/07/2022,09:00:00,,,,,3.663,,,,,,0.102,
17414),01/07/2022,09:15:00,,,,,4.086,,,,,,0.101,
17415),01/07/2022,09:30:00,,,,,4.552,,,,,,0.116,
17416),01/07/2022,09:45:00,,,,,5.036,,,,,,0.132,
17417),01/07/2022,10:00:00,,,,,5.533,,,,,,0.152,
17418),01/07/2022,10:15:00,,,,,5.994,,,,,,0.138,
17419),01/07/2022,10:30:00,,,,,6.444,,,,,,0.126,
17420),01/07/2022,10:45:00,,,,,6.879,,,,,,0.12,
17421),01/07/2022,11:00:00,,,,,7.283,,,,,,0.114,
17422),01/07/2022,11:15:00,,,,,7.648,,,,,,0.108,
17423),01/07/2022,11:30:00,,,,,7.966,,,,,,0.101,
17424),01/07/2022,11:45:00,,,,,8.241,,,,,,0.106,
17425),01/07/2022,12:00:00,,,,,8.46,,,,,,0.113,
17426),01/07/2022,12:15:00,,,,,8.604,,,,,,0.11,
17427),01/07/2022,12:30:00,,,,,8.675,,,,,,0.102,
17428),01/07/2022,12:45:00,,,,,8.683,,,,,,0.099,
17429),01/07/2022,13:00:00,,,,,8.612,,,,,,0.086,
17430),01/07/2022,13:15:00,,,,,8.49,,,,,,0.086,
17431),01/07/2022,13:30:00,,,,,8.303,,,,,,0.083,
17432),01/07/2022,13:45:00,,,,,8.057,,,,,,0.074,
17433),01/07/2022,14:00:00,,,,,7.764,,,,,,0.065,
17434),01/07/2022,14:15:00,,,,,7.438,,,,,,0.062,
17435),01/07/2022,14:30:00,,,,,7.076,,,,,,0.054,
17436),01/07/2022,14:45:00,,,,,6.695,,,,,,0.048,
17437),01/07/2022,15:00:00,,,,,6.304,,,,,,0.048,
17438),01/07/2022,15:15:00,,,,,5.902,,,,,,0.046,
17439),01/07/2022,15:30:00,,,,,5.509,,,,,,0.056,
17440),01/07/2022,15:45:00,,,,,5.115,,,,,,0.065,
17441),01/07/2022,16:00:00,,,,,4.736,,,,,,0.083,
17442),01/07/2022,16:15:00,,,,,4.348,,,,,,0.083,
17443),01/07/2022,16:30:00,,,,,3.997,,,,,,0.104,
17444),01/07/2022,16:45:00,,,,,3.668,,,,,,0.125,
17445),01/07/2022,17:00:00,,,,,3.374,,,,,,0.154,
17446),01/07/2022,17:15:00,,,,,3.109,,,,,,0.178,
17447),01/07/2022,17:30:00,,,,,2.89,,,,,,0.209,
17448),01/07/2022,17:45:00,,,,,2.72,,,,,,0.249,
17449),01/07/2022,18:00:00,,,,,2.577,,,,,,0.275,
17450),01/07/2022,18:15:00,,,,,2.45,,,,,,0.276,
17451),01/07/2022,18:30:00,,,,,2.349,,,,,,0.265,
17452),01/07/2022,18:45:00,,,,,2.285,,,,,,0.253,
17453),01/07/2022,19:00:00,,,,,2.258,,,,,,0.238,
17454),01/07/2022,19:15:00,,,,,2.272,,,,,,0.223,
17455),01/07/2022,19:30:00,,,,,2.326,,,,,,0.203,
17456),01/07/2022,19:45:00,,,,,2.456,,,,,,0.211,
17457),01/07/2022,20:00:00,,,,,2.618,,,,,,0.199,
17458),01/07/2022,20:15:00,,,,,2.886,,,,,,0.241,
17459),01/07/2022,20:30:00,,,,,3.161,,,,,,0.238,
17460),01/07/2022,20:45:00,,,,,3.496,,,,,,0.247,
17461),01/07/2022,21:00:00,,,,,3.909,,,,,,0.29,
17462),01/07/2022,21:15:00,,,,,4.35,,,,,,0.324,
17463),01/07/2022,21:30:00,,,,,4.812,,,,,,0.351,
17464),01/07/2022,21:45:00,,,,,5.276,,,,,,0.36,
17465),01/07/2022,22:00:00,,,,,5.744,,,,,,0.362,
17466),01/07/2022,22:15:00,,,,,6.191,,,,,,0.343,
17467),01/07/2022,22:30:00,,,,,6.652,,,,,,0.346,
17468),01/07/2022,22:45:00,,,,,7.098,,,,,,0.351,
17469),01/07/2022,23:00:00,,,,,7.497,,,,,,0.335,
17470),01/07/2022,23:15:00,,,,,7.861,,,,,,0.318,
17471),01/07/2022,23:30:00,,,,,8.194,,,,,,0.31,
17472),01/07/2022,23:45:00,,,,,8.491,,,,,,0.312,
17473),02/07/2022,00:00:00,,,,,8.73,,,,,,0.309,
17474),02/07/2022,00:15:00,,,,,8.9,,,,,,0.294,
17475),02/07/2022,00:30:00,,,,,9.009,,,,,,0.279,
17476),02/07/2022,00:45:00,,,,,9.046,,,,,,0.256,
17477),02/07/2022,01:00:00,,,,,9.024,,,,,,0.238,
17478),02/07/2022,01:15:00,,,,,8.959,,,,,,0.241,
17479),02/07/2022,01:30:00,,,,,8.825,,,,,,0.236,
17480),02/07/2022,01:45:00,,,,,8.638,,,,,,0.236,
17481),02/07/2022,02:00:00,,,,,8.394,,,,,,0.229,
17482),02/07/2022,02:15:00,,,,,8.111,,,,,,0.229,
17483),02/07/2022,02:30:00,,,,,7.786,,,,,,0.223,
17484),02/07/2022,02:45:00,,,,,7.405,,,,,,0.192,
17485),02/07/2022,03:00:00,,,,,7,,,,,,0.158,
17486),02/07/2022,03:15:00,,,,,6.577,,,,,,0.121,
17487),02/07/2022,03:30:00,,,,,6.165,,,,,,0.104,
17488),02/07/2022,03:45:00,,,,,5.74,,,,,,0.079,
17489),02/07/2022,04:00:00,,,,,5.338,,,,,,0.076,
17490),02/07/2022,04:15:00,,,,,4.934,,,,,,0.068,
17491),02/07/2022,04:30:00,,,,,4.547,,,,,,0.069,
17492),02/07/2022,04:45:00,,,,,4.186,,,,,,0.084,
17493),02/07/2022,05:00:00,,,,,3.864,,,,,,0.12,
17494),02/07/2022,05:15:00,,,,,3.549,,,,,,0.14,
17495),02/07/2022,05:30:00,,,,,3.268,,,,,,0.166,
17496),02/07/2022,05:45:00,,,,,3.004,,,,,,0.176,
17497),02/07/2022,06:00:00,,,,,2.773,,,,,,0.183,
17498),02/07/2022,06:15:00,,,,,2.581,,,,,,0.194,
17499),02/07/2022,06:30:00,,,,,2.42,,,,,,0.2,
17500),02/07/2022,06:45:00,,,,,2.292,,,,,,0.206,
17501),02/07/2022,07:00:00,,,,,2.204,,,,,,0.219,
17502),02/07/2022,07:15:00,,,,,2.148,,,,,,0.229,
17503),02/07/2022,07:30:00,,,,,2.105,,,,,,0.215,
17504),02/07/2022,07:45:00,,,,,2.096,,,,,,0.193,
17505),02/07/2022,08:00:00,,,,,2.132,,,,,,0.17,
17506),02/07/2022,08:15:00,,,,,2.212,,,,,,0.14,
17507),02/07/2022,08:30:00,,,,,2.375,,,,,,0.14,
17508),02/07/2022,08:45:00,,,,,2.596,,,,,,0.143,
17509),02/07/2022,09:00:00,,,,,2.852,,,,,,0.127,
17510),02/07/2022,09:15:00,,,,,3.183,,,,,,0.136,
17511),02/07/2022,09:30:00,,,,,3.548,,,,,,0.134,
17512),02/07/2022,09:45:00,,,,,3.953,,,,,,0.133,
17513),02/07/2022,10:00:00,,,,,4.398,,,,,,0.142,
17514),02/07/2022,10:15:00,,,,,4.875,,,,,,0.161,
17515),02/07/2022,10:30:00,,,,,5.362,,,,,,0.179,
17516),02/07/2022,10:45:00,,,,,5.818,,,,,,0.164,
17517),02/07/2022,11:00:00,,,,,6.266,,,,,,0.15,
17518),02/07/2022,11:15:00,,,,,6.701,,,,,,0.141,
17519),02/07/2022,11:30:00,,,,,7.117,,,,,,0.141,
17520),02/07/2022,11:45:00,,,,,7.486,,,,,,0.129,
17521),02/07/2022,12:00:00,,,,,7.811,,,,,,0.118,
17522),02/07/2022,12:15:00,,,,,8.095,,,,,,0.116,
17523),02/07/2022,12:30:00,,,,,8.323,,,,,,0.115,
17524),02/07/2022,12:45:00,,,,,8.493,,,,,,0.118,
17525),02/07/2022,13:00:00,,,,,8.581,,,,,,0.105,
17526),02/07/2022,13:15:00,,,,,8.609,,,,,,0.1,
17527),02/07/2022,13:30:00,,,,,8.561,,,,,,0.086,
